episode,return,return_ma100
1,-2.087123833961871,-2.087123833961871
2,-3.0613633400822953,-2.5742435870220834
3,-4.032514445281036,-3.060333873108401
4,-2.0871238339618707,-2.8170313633217683
5,-4.061363340082295,-3.0658977586738736
6,-2.0871238339618707,-2.9027687712218735
7,-5.815070727176508,-3.3188119077868206
8,-11.278548425618384,-4.313778972515767
9,-5.133910684509283,-4.404904718292824
10,-3.0842832660053014,-4.272842573064072
11,-2.9395111830004437,-4.151630628512833
12,-3.1276930737779556,-4.066302498951592
13,-8.340059865846865,-4.395053065635844
14,-7.322877434513538,-4.604183377698537
15,-4.935287046641934,-4.626256955628096
16,-5.390905671044568,-4.674047500341626
17,-4.127693073777956,-4.64190900466141
18,-3.032514445281036,-4.552498195806945
19,-1.2759583121258333,-4.380048728244781
20,-4.061363340082295,-4.364114458836657
21,-3.2088315534101253,-4.309100987149679
22,-3.032514445281036,-4.25107432615565
23,-8.061627518789246,-4.416750551922328
24,-4.032514445281036,-4.400740714145607
25,-5.4781401182227505,-4.443836690308693
26,-4.061363340082296,-4.429126176838447
27,-3.0613633400822953,-4.378468293995627
28,-2.1276930737779556,-4.298083464702139
29,-3.0613633400822953,-4.255437943163523
30,-4.145277656666682,-4.251765933613629
31,-7.89194644890554,-4.369191111526271
32,-2.9395111830004437,-4.324513613759839
33,-4.9875261557509045,-4.344604902911083
34,-3.1276930737779556,-4.308813378524815
35,-3.938600621764502,-4.298235871188806
36,-4.002287496635458,-4.290015083006768
37,-3.8582764116125423,-4.278346470266384
38,-3.9196043768153634,-4.268905888859778
39,-4.061363340082295,-4.263584285044971
40,-5.682950697504778,-4.2990684453564665
41,-3.032514445281036,-4.268176884379017
42,-1.3964933805878705,-4.199803467622084
43,-2.2088315534101253,-4.153501795198551
44,-2.1276930737779556,-4.1074606878935365
45,-11.287774660804201,-4.2670232206248855
46,-4.907008348259679,-4.280935940790859
47,-4.020745954388345,-4.275399983633359
48,-4.816099164669586,-4.2866645499049465
49,-4.858276411612542,-4.298330098103061
50,-8.62597147094292,-4.384882925559858
51,-7.051904267413464,-4.437177461674635
52,-7.064439074368607,-4.487701723457211
53,-2.308831553410125,-4.446590965531795
54,-4.061363340082296,-4.439457120616063
55,-3.002287496635458,-4.413326763816415
56,-5.002287496635458,-4.423843919759613
57,-3.002287496635458,-4.398904333389013
58,-4.072736056358656,-4.393280742405731
59,-4.061363340082296,-4.387655023722284
60,-3.0613633400822953,-4.365550162328284
61,-3.0613633400822953,-4.344170050488186
62,-8.4830727360191,-4.410926545416104
63,-3.980128568694394,-4.404088482293537
64,-8.492943759059429,-4.467976845993004
65,-1.248251636623396,-4.418442612002702
66,-3.1276930737779556,-4.398885800817478
67,-2.092925583758902,-4.364468484144963
68,-2.2899700330422945,-4.333961153981688
69,-2.617693760782606,-4.309087713500542
