benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,20,18,6,47,1,0.05969030436247918,0.0058313112822615185,0.34066058081253514,0.19008698819403996,0.004609772203471271,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,20,18,6,47,2,0.029895841824609557,0.003001043285793392,0.24013071575282752,0.17264741263767094,2.805085985187409e-18,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,48,0,0.029305887004643445,0.0011677273456337297,0.15068567176945752,0.06803506405894653,0.004563553749319573,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,48,1,0.037148273988153235,0.0025292687554859384,0.21745158047653812,0.10806592672342064,0.00032412752421969934,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,48,2,0.04060427321828491,0.0019526862958023456,0.20534230913166815,0.09684239040341312,7.944754070741011e-18,0.05555555555555555
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,48,3,0.010538915067410283,0.00040107382342714786,0.09001911849841891,0.058572809638263786,4.262486970942213e-18,0.4444444444444444
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,49,0,0.044517406222779256,0.002330701968007486,0.21884015514169416,0.10222553058418146,0.008483968034836739,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,49,1,0.025465078076414197,0.0011529407899291827,0.14412389462168398,0.08173825651072629,0.0009863898706438399,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,49,2,0.03753924847916902,0.002645286699772014,0.21900230583628827,0.1139319696352067,1.513656591696591e-18,0.05555555555555555
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,49,3,0.006482431387125889,0.00015722611117034217,0.05372714524536509,0.03539852983332874,4.3345792011166915e-19,0.4444444444444444
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,50,0,0.028821883266438784,0.0011302180810215607,0.1497509736870227,0.0708444804101096,0.004636872445954926,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,50,1,0.019564145870559227,0.0005589384739613258,0.10062115347855302,0.04622939057753679,0.00025346169493737904,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,50,2,0.015670324082105416,0.000962462872499768,0.1360878311385012,0.12796490207825517,3.1480045441106175e-17,0.05555555555555555
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,6,4,4,20,20,5,50,3,0.009972721477486422,0.0002800633998970889,0.07956268396350953,0.05747613374910726,1.734723475976807e-18,0.4444444444444444
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,51,0,0.030535249783107312,0.00160197982238275,0.17724617145963062,0.1151116228527534,0.0004591297406817933,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,51,1,0.04148102260952892,0.0025667056279153645,0.21577236442246683,0.1320853328480786,0.0034288391190916015,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,51,2,0.011327601143108178,0.0005197159955967801,0.10254973352234684,0.06851333784976882,8.012204695020165e-20,0.4444444444444444
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,52,0,0.04314843760553615,0.003996987152105124,0.27314924104498595,0.15470875899191508,0.0011325793542089962,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,52,1,0.023834413241716923,0.0010391396840087415,0.14246754812548446,0.08007118619752752,0.0005866057624555124,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,52,2,0.008434311489042296,0.00019183557199951883,0.06332814609627681,0.035243999321436036,6.938893903907228e-18,0.4444444444444444
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,53,0,0.033910356340548876,0.002624396619532047,0.2189022936399549,0.1611445252800435,9.697189729203706e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,53,1,0.0510316409574929,0.0032243602617892603,0.2539581608007046,0.12031865509006925,0.0014855085247066635,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,20,18,6,53,2,0.026713314006443185,0.0018707214711411175,0.18748275420455213,0.12928098727568288,1.385242443403978e-18,0.4444444444444444
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,54,0,0.030490407398785793,0.000999819673697679,0.14977071152770785,0.06492802942586948,0.0005302806730482675,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,54,1,0.02440401739779109,0.0008465727586473512,0.13865875344689144,0.07565126125084068,0.00017054056495765797,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,54,2,0.028596923585571945,0.0012250231621666054,0.1546569009384325,0.07915249859318117,0.0005998036072709381,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,54,3,0.03589658531192069,0.0017345096272330844,0.17715383308556593,0.07807943887236596,0.009075159614819812,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,54,4,0.029039666114170845,0.0010656496535121891,0.13853910045256718,0.06295115631969633,0.0020078817185180606,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,54,5,0.026065842286523103,0.0009918984528477287,0.13970044871495255,0.06840644833433424,0.001543124633036283,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,54,6,0.02926862737242418,0.0012482293790713032,0.15879537517240716,0.08760328392658179,0.00041367003550900805,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,54,7,0.02828853636194155,0.001980135253133268,0.18999696799624097,0.10353907993016032,1.7135335937872901e-19,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,55,0,0.025261720136344243,0.0012399327798068914,0.15016053178729663,0.08627628512760034,0.001100870482386199,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,55,1,0.03361808236002972,0.0018532217773063464,0.18288024540989667,0.0808188742403855,0.0010444997779165115,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,55,2,0.02028409232962816,0.0006883078341529185,0.11154292764481191,0.05210257392434085,0.0021869873310204338,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,55,3,0.026378944595379504,0.0009634277254791986,0.13784758354167806,0.06849758284068244,0.0023287618840961803,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,55,4,0.03263394886132324,0.0013343191272923867,0.15596238573414073,0.06935183407055077,0.0020304591223345124,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,55,5,0.01885376529568837,0.0004929780924771189,0.09435695501382092,0.04093053179307318,0.0007206751258792866,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,55,6,0.02500926125004174,0.000963309573556404,0.14157563204267098,0.06474083590672758,0.000417155164169793,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,55,7,0.01465453951955032,0.0006452262850380364,0.11491971258824142,0.09130478876453499,1.271097027654865e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,56,0,0.019823184060621845,0.000562170375671309,0.1017885614289412,0.04444670869454131,0.00040249551957089597,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,56,1,0.022999869868745325,0.0006225678694830304,0.1106186017932179,0.04623888338429888,0.000859621039146127,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,56,2,0.022571105276840118,0.0007048584578677884,0.11877788822911763,0.05341815337556573,0.0011718808906146189,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,56,3,0.028887966881012132,0.001123836523790051,0.14627020820532688,0.07035795893538056,0.0016850165185590441,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,56,4,0.02387391460187986,0.0010718428195651327,0.13902704360092377,0.08434518815460026,0.0002828162972762713,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,56,5,0.022984419433487446,0.0007235226861824055,0.11527858434434636,0.046069555387717544,0.00217299195795147,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,56,6,0.017794841272917705,0.000512001121130185,0.09607266153238807,0.04697517102831695,0.0006966654365963797,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,40,40,5,56,7,0.017599185387669577,0.0006712889855254379,0.11700079299908742,0.06524573723201614,2.5405416713572177e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,57,0,0.017010224268605472,0.0005242547201310204,0.09833747680622432,0.05257150248923358,0.002357811430962144,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,57,1,0.025414905706766945,0.0009743901540895707,0.13324580738739275,0.06835779321231611,0.0010192240148056923,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,57,2,0.023359397495379523,0.0006938690392719981,0.12152358524701065,0.050271474631130166,0.003154523086748744,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,57,3,0.02252987052832936,0.0005263345047176027,0.11607358652380305,0.04789169111226988,0.001549198853433546,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,57,4,0.019342621357307493,0.0005234102035218587,0.09719286573427087,0.04087332217379705,0.002317522164723977,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,57,5,0.018824779606418096,0.0005670663667929593,0.10122415710574438,0.053471094975835326,0.0012112018538161114,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,57,6,0.012013896247354043,0.00042589019369724645,0.08775000499241642,0.060681019624018416,1.7538295533903596e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,58,0,0.018001662556153965,0.0005799143957105113,0.10217543639534046,0.04908825432817284,0.00019704151105459454,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,58,1,0.017293785393595208,0.00046030036252868136,0.09451954687166837,0.047017980781139765,0.00029817385205509065,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,58,2,0.022768500473711567,0.0007286495374049567,0.1149972798044696,0.057153890332990905,0.004412241283883612,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,58,3,0.022270212992327978,0.0006688413925066878,0.11014855630729645,0.04254181954194798,0.003137285574801253,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,58,4,0.02770769126515603,0.0010849672807505043,0.13982612889316975,0.075275451193895,0.0004952222309068759,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,58,5,0.031906649495235445,0.0014302731491501388,0.16267418949198015,0.07487595288004273,0.0008110188767689623,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,58,6,0.011113639126982645,0.0003214793494625124,0.07640068354631425,0.050656086642879836,2.7705566127111405e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,59,0,0.03204424006092654,0.001386646971364879,0.16933502028641256,0.08188118068304304,0.0017523353788727325,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,59,1,0.022344049486148886,0.0006851400782422133,0.12004635996793506,0.06585329534942626,0.00356003129417495,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,59,2,0.02191178536546297,0.0006804223855325217,0.11089197361989953,0.050730157582100775,0.0028715813489946273,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,59,3,0.02613334989745404,0.0012060922661903362,0.14737933238896542,0.09965323056813373,0.0017173140617573889,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,59,4,0.02903685521940081,0.0011639264036377938,0.147562398934736,0.0649287437456007,0.0020578259662069765,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,59,5,0.03270103566220209,0.0018781139095363933,0.18620733420492627,0.09383869890626058,0.0010703094248010019,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,8,7,40,42,6,59,6,0.017452435514777286,0.0009700830410060129,0.13331447479659544,0.0884242384380727,5.766291287307446e-20,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,60,0,0.043760536827088144,0.0033837293107332237,0.24907350852893068,0.15330772173488358,0.0004694153829010242,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,60,1,0.07035503235198237,0.0073831296974692495,0.36455431270789446,0.17310170601401037,0.001510073769838314,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,60,2,0.05822040039247794,0.004970124153296995,0.3012079184780011,0.14267758939360187,0.001479229204774892,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,60,3,0.08145938747328389,0.01027814201428021,0.4347492522141984,0.1962606206888078,0.002511980375648362,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,60,4,0.08068558156257874,0.010181088756581871,0.4305434122653662,0.21210471826169708,0.0006765661147698524,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,60,5,0.07639497942578649,0.00795125002041471,0.37909263985381203,0.17905729525055056,0.0074968381896914505,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,60,6,0.0985829579922853,0.016153541186624622,0.542595348108934,0.2411958261259805,7.051468045883004e-17,0.05555555555555555
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,60,7,0.02788675570939229,0.005608937532003309,0.320347019521625,0.3011843772917564,0.0,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,61,0,0.08955173519562226,0.011507262952912784,0.45981114993628547,0.20065934494328042,0.01555387616156896,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,61,1,0.06706030698589066,0.007720547892993806,0.4024567056489728,0.2493520089990388,0.010366839186195614,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,61,2,0.10351449097626858,0.014653144302282043,0.5361341189384382,0.28724635399452136,0.004587958031734389,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,61,3,0.06759383036247973,0.006970656380509003,0.35515125701863337,0.1845372640408125,0.0050698262088330545,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,61,4,0.06329478884695068,0.006650218614267243,0.3470745681377623,0.2204779006313744,0.001443951867788825,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,61,5,0.05440400047114695,0.0038884992420904385,0.268075483131694,0.11011147765882272,0.002305379622368172,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,61,6,0.05322392584128541,0.004360697400096147,0.2812308462334542,0.15792404265940999,6.8313877841368154e-18,0.05555555555555555
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,61,7,0.013219133145454351,0.0005688603176437121,0.10272185753307984,0.06009131142341714,3.173858831381374e-18,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,62,0,0.07470854563824617,0.006891641677263251,0.3789119632651609,0.16431586268466097,0.0010540891740331163,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,62,1,0.06975995430039919,0.0059727505177696845,0.32848159310395697,0.14526174275845385,0.02326975391091595,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,62,2,0.06403323348240621,0.007117600408729125,0.3762537657756493,0.21684296215439852,0.0012872005658802217,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,62,3,0.06715445009322282,0.006368590328481884,0.34576306587732486,0.17465120455030142,0.006163213168467007,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,62,4,0.09089934796260317,0.013819233140066207,0.499471812847387,0.2824436703084715,0.0023199047593560076,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,62,5,0.07636037637731315,0.006678259777606941,0.37516949729089233,0.14373747482255325,0.0014456048519142133,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,62,6,0.06425231485235292,0.007096113011459491,0.3662585966417763,0.21830370218953155,2.524506083250233e-17,0.05555555555555555
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,8,8,40,40,5,62,7,0.020369038688752436,0.003138481475501675,0.24371969656617887,0.22854483516560106,4.483554559392412e-18,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,63,0,0.07755336746732454,0.007509764565406722,0.3685524991887724,0.16113338961196824,0.01508225022677935,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,63,1,0.06866167119572553,0.006276315992040149,0.33789717780969736,0.1350112034311072,0.002806130872532467,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,63,2,0.10853327323710596,0.011356645166790228,0.5051251003291162,0.20896073719963315,0.03939274995130383,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,63,3,0.06351428667618118,0.004590720094450057,0.31428747329391743,0.16877736640647384,0.005013674345704043,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,63,4,0.06782319421060883,0.008148440837532921,0.383546292087823,0.25220315610754634,0.0022023320645959132,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,63,5,0.09610459447204339,0.012489907482921931,0.5123375951672342,0.2314353242178655,0.00042855346063826183,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,63,6,0.02413078804835156,0.002122610202112115,0.20420956788556105,0.13097395383697263,0.0,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,64,0,0.04766823371103286,0.0034102102481773557,0.2603169253889858,0.12072276068201046,0.00018733599331233197,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,64,1,0.0783810677251342,0.007775624734458236,0.3879969886089313,0.17298194952407425,0.011626593417489079,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,64,2,0.07846971930197538,0.008841181327849027,0.4019979437475732,0.17438147992287986,0.003954537606117433,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,64,3,0.08084011280891562,0.008022408210242941,0.3880881671484188,0.16159365656423966,0.01863543015139893,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,8,7,40,42,6,64,4,0.07994248135045745,0.009318862186097567,0.409561520517711,0.19381518122072477,3.3925502753627546e-05,0.0
