benchmark_mode,objective_type,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,budget_normalization,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,n_seeds,param_grad_mean,param_grad_variance_across_seeds,param_mean_abs_grad,param_near_zero_ratio
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,1,5,RY,1,34,layer_001_wire_005_RY,3,0.003278920029241151,0.0007135837668885471,0.01858736551491448,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,1,5,RZ,2,35,layer_001_wire_005_RZ,3,-0.004874868364472569,2.7191601579319448e-05,0.005182683362809298,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,0,RX,0,36,layer_002_wire_000_RX,3,-0.007871888066937432,0.00010434250015288808,0.01003693632207834,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,0,RY,1,37,layer_002_wire_000_RY,3,-0.006411814726500136,0.001526678188299222,0.02673284337288542,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,0,RZ,2,38,layer_002_wire_000_RZ,3,-1.7903730249077887e-18,3.4729668180669506e-34,1.3269954792075064e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,1,RX,0,39,layer_002_wire_001_RX,3,0.010415114829992862,0.0017106258188294312,0.027686432118144963,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,1,RY,1,40,layer_002_wire_001_RY,3,-0.018185286355763913,0.0011732743322180929,0.021655563580778112,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,1,RZ,2,41,layer_002_wire_001_RZ,3,9.126431718175535e-18,4.4220891236783627e-35,9.126431718175534e-18,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,2,RX,0,42,layer_002_wire_002_RX,3,0.011940426350550287,0.0002168770270138591,0.011940426350550285,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,2,RY,1,43,layer_002_wire_002_RY,3,-0.02741607563741318,0.0013988779723740224,0.03111743950657216,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,2,RZ,2,44,layer_002_wire_002_RZ,3,3.076919605472044e-18,1.080056780823207e-35,3.496530337214457e-18,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,3,RX,0,45,layer_002_wire_003_RX,3,0.0007785772209893526,0.00025070269056192746,0.011866660334761935,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,3,RY,1,46,layer_002_wire_003_RY,3,-0.004817891900434536,0.00031498549591316583,0.011704958259201306,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,3,RZ,2,47,layer_002_wire_003_RZ,3,-1.6909736943964163e-18,1.7305508788991559e-34,1.0042541316694377e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,4,RX,0,48,layer_002_wire_004_RX,3,-0.007002623660789747,0.0011247675144989717,0.028065238818942215,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,4,RY,1,49,layer_002_wire_004_RY,3,-0.0012350588708507013,0.00021358112666819754,0.011581209281081107,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,4,RZ,2,50,layer_002_wire_004_RZ,3,2.8202645170654733e-18,2.4555358075458745e-36,2.820264517065473e-18,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,5,RX,0,51,layer_002_wire_005_RX,3,-0.0032274048084877526,4.51803520350552e-05,0.004098470637929559,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,5,RY,1,52,layer_002_wire_005_RY,3,0.020817323399857045,0.0005404537408341833,0.02081732339985705,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,6,4,3,same_entangling_gate_count,2,5,RZ,2,53,layer_002_wire_005_RZ,3,1.3880296666066302e-18,7.448967700076945e-36,2.430125138951381e-18,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,0,RX,0,0,layer_000_wire_000_RX,3,-0.022355051112294376,0.008213344831362452,0.061695431259298605,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,0,RY,1,1,layer_000_wire_000_RY,3,-0.07075573125841877,0.005381812324446839,0.07363274304588661,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,0,RZ,2,2,layer_000_wire_000_RZ,3,-0.04466813242610414,0.006551954693267129,0.0490813594903527,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,1,RX,0,3,layer_000_wire_001_RX,3,-0.04925104642368029,0.016486016499658415,0.11476782064247636,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,1,RY,1,4,layer_000_wire_001_RY,3,-0.03701543380725819,0.001057373829080354,0.03701543380725819,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,1,RZ,2,5,layer_000_wire_001_RZ,3,-0.06258439397515358,0.006181414965054803,0.07990557780475614,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,2,RX,0,6,layer_000_wire_002_RX,3,-0.04937145943804312,0.002063363413513879,0.05046573837962178,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,2,RY,1,7,layer_000_wire_002_RY,3,0.0005756354721437977,0.0027816187079764323,0.03939448456953868,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,2,RZ,2,8,layer_000_wire_002_RZ,3,0.05812604375766171,0.001369554642659293,0.05812604375766172,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,3,RX,0,9,layer_000_wire_003_RX,3,0.027644436079029486,0.0008900933051025809,0.027644436079029486,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,3,RY,1,10,layer_000_wire_003_RY,3,0.009359363348410012,0.0070622838701341825,0.06038634816565266,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,3,RZ,2,11,layer_000_wire_003_RZ,3,-0.048648289027780456,0.0017396975807608384,0.048648289027780456,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,4,RX,0,12,layer_000_wire_004_RX,3,0.014207706318116593,0.003977917868710155,0.043926090468505354,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,4,RY,1,13,layer_000_wire_004_RY,3,-0.015679444635615252,0.0008906496459198647,0.023022017429116155,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,4,RZ,2,14,layer_000_wire_004_RZ,3,-0.025848889025111225,0.004132245274646461,0.05791161503277831,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,5,RX,0,15,layer_000_wire_005_RX,3,-0.007087857290074681,0.00137606886845433,0.025674532514120125,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,5,RY,1,16,layer_000_wire_005_RY,3,-0.0012695073219469149,6.728686999550793e-05,0.006721307725997459,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,0,5,RZ,2,17,layer_000_wire_005_RZ,3,0.017964510577537878,0.0005209480423923644,0.017964510577537878,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,0,RX,0,18,layer_001_wire_000_RX,3,-0.009861958824973555,0.007568975148333389,0.07003178899997752,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,0,RY,1,19,layer_001_wire_000_RY,3,-0.0346809098815935,0.0033374289203011325,0.05520012285322449,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,0,RZ,2,20,layer_001_wire_000_RZ,3,-0.010598074529138336,0.006941017890025232,0.06142713110702388,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,1,RX,0,21,layer_001_wire_001_RX,3,0.05580955901484331,0.0006933469253452166,0.05580955901484331,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,1,RY,1,22,layer_001_wire_001_RY,3,0.028111904554674768,0.0022665311753215845,0.03843193460156936,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,1,RZ,2,23,layer_001_wire_001_RZ,3,-0.014229791775816764,0.012273510496440355,0.08812233155633808,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,2,RX,0,24,layer_001_wire_002_RX,3,0.02205474934081185,0.00023583857353247844,0.02205474934081185,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,2,RY,1,25,layer_001_wire_002_RY,3,-0.10486963556497673,0.012936250314429042,0.10486963556497673,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,2,RZ,2,26,layer_001_wire_002_RZ,3,-0.007207138973493147,0.00043106995903418146,0.017535068085425282,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,3,RX,0,27,layer_001_wire_003_RX,3,-0.011946610738594269,0.0012375293931108041,0.028086469086674903,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,3,RY,1,28,layer_001_wire_003_RY,3,0.07612164317408521,0.0077151543546757715,0.09140487432831172,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,3,RZ,2,29,layer_001_wire_003_RZ,3,-0.014995997882800559,0.0007032892810331602,0.021790231119398918,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,4,RX,0,30,layer_001_wire_004_RX,3,0.0038179672193574925,0.001287228525364988,0.025555576404078878,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,4,RY,1,31,layer_001_wire_004_RY,3,0.08132292329314947,0.0242021491513269,0.09732146932319707,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,4,RZ,2,32,layer_001_wire_004_RZ,3,-0.043740132530928955,0.0005720781776635259,0.043740132530928955,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,5,RX,0,33,layer_001_wire_005_RX,3,0.007991594543737993,0.0002127515736641569,0.009979408684657928,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,5,RY,1,34,layer_001_wire_005_RY,3,0.008247514951160453,0.004696692802166482,0.04575889088441604,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,1,5,RZ,2,35,layer_001_wire_005_RZ,3,-0.06298892867203518,0.026047803818572482,0.10279778564935366,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,0,RX,0,36,layer_002_wire_000_RX,3,-0.03561411245285048,0.02340902989874433,0.10412293268017264,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,0,RY,1,37,layer_002_wire_000_RY,3,0.0759335489413524,0.013014658105541822,0.11067349511227324,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,0,RZ,2,38,layer_002_wire_000_RZ,3,1.1699134119842552e-17,1.0663790174419328e-33,2.903485490854103e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,1,RX,0,39,layer_002_wire_001_RX,3,-0.061895149864246414,0.008948391964715379,0.09339963606223778,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,1,RY,1,40,layer_002_wire_001_RY,3,0.054008596323325775,0.0025311864669514475,0.054008596323325775,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,1,RZ,2,41,layer_002_wire_001_RZ,3,0.08095386486520682,0.01692264316486406,0.12695067777952487,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,2,RX,0,42,layer_002_wire_002_RX,3,0.057546104594380476,0.005423945185799204,0.057546104594380476,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,2,RY,1,43,layer_002_wire_002_RY,3,-0.025630214799958657,0.013918867796400808,0.0798729838010604,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,2,RZ,2,44,layer_002_wire_002_RZ,3,0.08483769758018658,0.015006114717949373,0.0848376975801866,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,3,RX,0,45,layer_002_wire_003_RX,3,-0.023193965959613504,0.001223347454184567,0.02384424117666534,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,3,RY,1,46,layer_002_wire_003_RY,3,0.06870750448378363,0.010986868297423198,0.06906427108512006,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,3,RZ,2,47,layer_002_wire_003_RZ,3,-0.0030128401262534896,0.023959912965890548,0.1201486746507532,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,4,RX,0,48,layer_002_wire_004_RX,3,-0.033508739371797436,0.0010553256612851752,0.033508739371797436,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,4,RY,1,49,layer_002_wire_004_RY,3,-0.09510971476256984,0.01795629806553135,0.13254635858935573,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,4,RZ,2,50,layer_002_wire_004_RZ,3,0.1051304251220935,0.004854260365043558,0.10513042512209352,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,5,RX,0,51,layer_002_wire_005_RX,3,-0.03975199060909916,0.0022139988106485947,0.04886236606953418,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,5,RY,1,52,layer_002_wire_005_RY,3,0.10803335690518442,0.012920175755626293,0.10803335690518444,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,2,5,RZ,2,53,layer_002_wire_005_RZ,3,0.007204499774897712,0.020336521448136614,0.10825473546098584,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,0,RX,0,54,layer_003_wire_000_RX,3,-1.1564823173178714e-17,4.9753190230003596e-34,2.0816681711721685e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,0,RY,1,55,layer_003_wire_000_RY,3,8.529057090219302e-18,1.236870829193222e-33,2.3852447794681098e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,0,RZ,2,56,layer_003_wire_000_RZ,3,-3.2612644206171114e-17,5.401223856557029e-34,3.2612644206171114e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,1,RX,0,57,layer_003_wire_001_RX,3,0.015638998744186616,0.0006047136470423183,0.022210186947676912,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,1,RY,1,58,layer_003_wire_001_RY,3,-0.09813443396347789,0.0054140718224848245,0.09813443396347787,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,1,RZ,2,59,layer_003_wire_001_RZ,3,-7.515319878947937e-18,2.86053102165407e-34,1.1170261087319236e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,2,RX,0,60,layer_003_wire_002_RX,3,2.3707887505016363e-17,7.77393597343806e-34,2.3707887505016363e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,2,RY,1,61,layer_003_wire_002_RY,3,7.228014483236695e-18,8.232848967999082e-34,2.2262284608369025e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,2,RZ,2,62,layer_003_wire_002_RZ,3,-9.021815957183664e-18,4.017646566121586e-34,1.2496362048658233e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,3,RX,0,63,layer_003_wire_003_RX,3,-0.023643396257488316,0.002917920787770094,0.0471221899945596,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,3,RY,1,64,layer_003_wire_003_RY,3,-0.13298662587262475,0.06286357939322983,0.21436536917036664,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,3,RZ,2,65,layer_003_wire_003_RZ,3,-7.965102225659104e-18,1.8671741896272242e-33,2.927031574275088e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,4,RX,0,66,layer_003_wire_004_RX,3,8.095376221225099e-18,1.7253122418468989e-34,1.2721305490496585e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,4,RY,1,67,layer_003_wire_004_RY,3,-2.8189256484623115e-17,1.0703581360847421e-33,3.426078865054194e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,4,RZ,2,68,layer_003_wire_004_RZ,3,-1.7697193286591214e-17,1.276998607665191e-33,2.1541422459003898e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,5,RX,0,69,layer_003_wire_005_RX,3,0.04241437728344092,0.004979738547127306,0.04845663455294185,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,5,RY,1,70,layer_003_wire_005_RY,3,0.19616922730765324,0.042070695521983364,0.19616922730765327,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,same_entangling_gate_count,3,5,RZ,2,71,layer_003_wire_005_RZ,3,-8.262237504693937e-18,3.028379077765404e-35,8.262237504693937e-18,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,0,RX,0,0,layer_000_wire_000_RX,3,-0.006873333234219969,0.0014687017283240146,0.026843962164446834,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,0,RY,1,1,layer_000_wire_000_RY,3,0.0026363762988675884,0.000966440257164684,0.020980867943934885,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,0,RZ,2,2,layer_000_wire_000_RZ,3,-0.009809109878848449,0.0010146662258210212,0.02085257812839104,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,1,RX,0,3,layer_000_wire_001_RX,3,-0.052629246905639,0.0023150282609101223,0.05368248607425133,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,1,RY,1,4,layer_000_wire_001_RY,3,0.031150892546937224,0.0027328571158324487,0.0362526727009315,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,1,RZ,2,5,layer_000_wire_001_RZ,3,0.007038320009958145,0.0050914490339897525,0.04908480171245236,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,2,RX,0,6,layer_000_wire_002_RX,3,0.013613444872705424,0.0013457056704113644,0.024494271574620387,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,2,RY,1,7,layer_000_wire_002_RY,3,-0.023949329388750024,0.0008884722070448958,0.024442208153799095,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,2,RZ,2,8,layer_000_wire_002_RZ,3,0.06376806812700117,0.005475022692570741,0.06376806812700118,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,3,RX,0,9,layer_000_wire_003_RX,3,-0.13625267588429996,0.005863787146033403,0.13625267588429996,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,3,RY,1,10,layer_000_wire_003_RY,3,0.004757992897537963,0.0013050854135236972,0.026456578780601342,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,3,RZ,2,11,layer_000_wire_003_RZ,3,0.10529953276470781,0.005426349565152279,0.10529953276470783,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,4,RX,0,12,layer_000_wire_004_RX,3,0.02753163962250528,0.0023661932974763916,0.04578133464337808,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,4,RY,1,13,layer_000_wire_004_RY,3,0.016076804417713395,0.0011617963457006568,0.029356547645969278,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,6,4,3,same_entangling_gate_count,0,4,RZ,2,14,layer_000_wire_004_RZ,3,0.016873918543864927,0.003890220476616432,0.05198930307595345,0.0
