benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,seed,hilbert_dim,n_params,n_entangling_gates,objective_value,mean_abs_grad,spatial_grad_variance,log10_spatial_grad_variance,grad_norm,normalized_grad_norm,max_abs_grad,min_abs_grad,near_zero_ratio,target_grad
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,1,1,11,12,12,10,1,4096,36,12,0.00010910444829838336,9.857974929082218e-05,7.865597998010138e-08,-7.104268253668367,0.0016950856699770999,0.00028251427832951665,0.0014074046380103235,6.134675776113371e-19,0.6666666666666666,-8.118937746557488e-06
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,1,1,11,12,12,11,2,4096,36,12,8.490086116812526e-05,7.528144474469383e-05,4.5187572471639575e-08,-7.344980988841163,0.00128580319699329,0.00021430053283221501,0.0011615785631370877,2.42532225255777e-19,0.6666666666666666,0.0011615785631370877
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,1,1,11,11,11,12,0,4096,36,11,0.21115916868524073,0.02647212897390895,0.0016289720541288518,-2.788086366177517,0.24574808694405662,0.040958014490676105,0.08832153116346178,6.003396450685836e-19,0.3888888888888889,2.7755575615628914e-17
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,1,1,11,11,11,13,1,4096,36,11,-0.22089722490369806,0.023180572056389057,0.0014815965727196711,-2.829270035285964,0.2309806755989398,0.03849677926648997,0.08952776667206068,1.9190277472853566e-18,0.3888888888888889,-6.938893903907228e-18
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,1,1,11,11,11,14,2,4096,36,11,-0.17030490319683772,0.025852284049239095,0.0014337318638756452,-2.8435320627043095,0.22874690167466413,0.03812448361244402,0.07907964469303777,1.8013299781770603e-19,0.3888888888888889,-2.7755575615628914e-17
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,1,1,11,12,12,15,0,4096,36,12,0.17615335928481907,0.024055051552945038,0.0014615119342658324,-2.8351976339742593,0.23114654743896992,0.03852442457316165,0.08832180833361425,4.88206367001157e-18,0.4444444444444444,-5.836574284989737e-08
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,1,1,11,12,12,16,1,4096,36,12,-0.18823784413190406,0.02066079313065958,0.0012918671379925262,-2.8887821490373273,0.21648535158731164,0.036080891931218606,0.0895277533314483,2.17063522626893e-20,0.4444444444444444,2.191666986783858e-11
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,1,1,11,12,12,17,2,4096,36,12,-0.10871410926884362,0.023492847638509923,0.001306680645498812,-2.8838305416044165,0.22069568278740595,0.036782613797900994,0.0790801148352758,1.1934447040391682e-20,0.4166666666666667,2.6453718165661555e-06
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,2,2,22,22,11,18,0,4096,72,22,-0.10905557095383667,0.01430153973477215,0.0010341882358497463,-2.9854004067443762,0.273166422533491,0.0321929716276502,0.15414360387530182,1.8231894166048077e-18,0.16666666666666666,-0.008600208404874861
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,2,2,22,22,11,19,1,4096,72,22,0.11635468054659313,0.009974472425787367,0.000771750629863057,-3.1125230073969674,0.2365513657690912,0.027877845805710625,0.15091623827646372,3.620880149574818e-18,0.18055555555555555,-0.0038849918670696877
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,2,2,22,22,11,20,2,4096,72,22,-0.04875007707119133,0.008660487214269947,0.0006358852943105402,-3.1966212185352316,0.2143449452509568,0.025260794050001804,0.1558527698024893,5.509394325046779e-22,0.16666666666666666,0.04475723186284714
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,21,0,4096,72,24,0.030069944727217114,0.007178288870484491,0.0002678260948247576,-3.572147111094398,0.13889147995236753,0.01636851788722575,0.08552132286792835,1.002879101859682e-18,0.16666666666666666,-0.03540527211978971
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,22,1,4096,72,24,0.0015016115426712757,0.0007238414308884678,3.194988595259619e-06,-5.495530687748039,0.015479947837415336,0.001824329348041736,0.00876707305469004,1.4782670381098719e-18,0.18055555555555555,0.008406705986179675
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,23,2,4096,72,24,-0.0618053939593247,0.006327818629734877,0.00021522057572471003,-3.667116211181584,0.1251651949490965,0.014750859686173725,0.09353438913614323,1.4904041845992024e-20,0.16666666666666666,-0.016370500992556245
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,24,0,4096,72,22,0.0015580452192113627,0.0007566220019367037,1.5620690194249177e-06,-5.806299780898434,0.010606776679208263,0.0012500206193999154,0.004483041600938377,4.743384504624082e-19,0.3472222222222222,0.00034639992789345917
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,25,1,4096,72,22,0.0004651341385135758,0.00034077023622114253,4.301738474697214e-07,-6.366355996191313,0.005574403544586927,0.0006569497579079573,0.0028525460973584573,1.5347031529107842e-19,0.3472222222222222,-1.5750837364820014e-05
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,26,2,4096,72,22,-3.229247901727491e-05,0.00014411145275399246,9.792850149218485e-08,-7.009090891043333,0.0026564810117934417,0.0003130692895887406,0.0014118588876817402,4.464320819994475e-19,0.3472222222222222,-2.068055602224333e-05
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,27,0,4096,72,24,0.0011448568247630973,0.0007840800058022176,2.6382792909563415e-06,-5.578679231495955,0.01385738035510755,0.001633107936429633,0.008338194527346078,3.8009042327966606e-19,0.3333333333333333,-0.0020223446458234205
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,28,1,4096,72,24,-0.00036009368471675044,0.0017872608697489423,2.214399093615528e-05,-4.654744104986096,0.03992969726067549,0.0047057599506249255,0.02274967508503418,4.0657581468206416e-19,0.3333333333333333,-0.00016088511032315094
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,29,2,4096,72,24,-0.00012045910294318957,0.0001528790462414529,9.110028055725084e-08,-7.040480285548646,0.002595269682668441,0.0003058554652704524,0.0012089042052808082,2.0328790734103208e-20,0.3333333333333333,-0.00019486628151321058
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,30,0,4096,72,22,0.12255721704166116,0.015520331758524297,0.0006964894393266607,-3.15708546427509,0.22394360681915446,0.026392007164199684,0.07998670101229544,8.109287830359712e-19,0.2777777777777778,-0.004861121341806059
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,31,1,4096,72,22,0.03679989686333553,0.01611946867584912,0.0010231377388052801,-2.9900658959297277,0.27375999108096793,0.0322629243518202,0.11736079371951112,1.734723475976807e-18,0.2916666666666667,0.0018925340342161227
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,32,2,4096,72,22,0.0674586677898158,0.010922718438632077,0.0004351934874371538,-3.361317612370699,0.1823359607434418,0.021488499049308638,0.0756862267314077,7.881167516550852e-19,0.2361111111111111,0.011630699613084359
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,33,0,4096,72,24,0.08807585580710221,0.015170047365947828,0.0006526977043845583,-3.185287914766674,0.2169685794158671,0.02556999230156194,0.07845718122487538,1.9830413821520342e-19,0.19444444444444445,-0.036850087561158644
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,34,1,4096,72,24,0.035211355220059824,0.01228265174238144,0.0006934156962326946,-3.159006331831493,0.22816944720267857,0.026890027229433327,0.11737066972202229,3.9399827356288165e-19,0.20833333333333334,-0.02093535764406484
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,35,2,4096,72,24,0.03369787595763974,0.008652556726301174,0.0003270666679081801,-3.4853637135367745,0.15810217689675707,0.018632520234008673,0.06849877654511291,2.270627264981611e-18,0.19444444444444445,0.0008491285952294536
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,36,0,4096,144,44,0.07472506636037175,0.010536534763548037,0.00028388802092028904,-3.5468529327928384,0.20407802836509872,0.017006502363758228,0.06784234349602565,1.2955500278914584e-18,0.08333333333333333,-0.029642870721384947
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,37,1,4096,144,44,0.016299684513459853,0.0072786204206364,0.00018057517645854232,-3.7433419520737417,0.16141668152575947,0.013451390127146622,0.05098065233870899,9.40019178026333e-19,0.08333333333333333,0.024162259799192138
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,38,2,4096,144,44,0.009593883896308202,0.0047537981274636595,6.85779891422861e-05,-4.163815253505305,0.09938794183106545,0.00828232848592212,0.04694671080109061,1.612630463427806e-19,0.08333333333333333,-0.0023939386341704206
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,39,0,4096,144,48,0.027216796178517726,0.003817653521746233,3.117714111465511e-05,-4.506163711310553,0.06713724664297165,0.005594770553580971,0.019390954569262642,2.3327086991406786e-18,0.08333333333333333,-0.017086021010708972
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,40,1,4096,144,48,-0.004883443702732318,0.001965136577025107,8.084779315449512e-06,-5.092331830227657,0.034160543890471615,0.0028467119908726344,0.013128167885087234,1.507269082904822e-18,0.08333333333333333,-0.00032215721636766977
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,41,2,4096,144,48,-0.0034278124315360427,0.002274796597125525,9.918322521895383e-06,-5.003561773519999,0.03781568026806037,0.003151306689005031,0.010583869546876273,6.085128655810674e-19,0.08333333333333333,-0.0037967000823572847
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,42,0,4096,144,44,-0.03811816408312432,0.009911898004685516,0.00024752045039530795,-3.6063889133892983,0.18889253942722303,0.015741044952268586,0.06745537491006438,1.460498812199702e-19,0.1736111111111111,0.0026329128033040425
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,43,1,4096,144,44,-0.0020819042216746776,0.004748159740954304,4.908867138457988e-05,-4.30901872219131,0.08407886811122998,0.007006572342602498,0.025532078208734123,1.0842021724855044e-19,0.1736111111111111,0.003563315327065348
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,44,2,4096,144,44,-0.012628505301777424,0.004169941442110095,4.1975505465943214e-05,-4.377004065416282,0.07777952342382648,0.00648162695198554,0.036384806614109956,2.168404344971009e-19,0.1736111111111111,0.0027020352359039233
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,45,0,4096,144,48,0.01727238180268304,0.010975440532192737,0.0002940591984797535,-3.531565230863145,0.20593090460005153,0.01716090871667096,0.08901913520268444,0.0,0.16666666666666666,0.031800025960952535
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,46,1,4096,144,48,0.012810515145033006,0.007531449910018025,0.00013239108078859984,-3.878141272409706,0.14103999018985883,0.01175333251582157,0.05616770237250045,1.640573153929667e-18,0.16666666666666666,-0.012747703643086692
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,47,2,4096,144,48,0.010155254587397104,0.005769407518077408,6.618984526453595e-05,-4.17920863418354,0.09780730103063694,0.008150608419219744,0.026229419811503854,1.0842021724855044e-19,0.16666666666666666,0.0018503250303874858
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,4,4,44,44,11,48,0,4096,144,44,0.03951565448602917,0.010493966173102973,0.00027381273347389345,-3.562546359164559,0.19955759231168943,0.016629799359307453,0.05996526135061939,8.673617379884035e-19,0.10416666666666667,-0.011431147245500905
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,4,4,44,44,11,49,1,4096,144,44,-0.0780487448061945,0.01629446954648989,0.0007206516328296572,-3.1422746250198887,0.32374447429329367,0.026978706191107805,0.12703427799015146,2.4270811663669855e-18,0.10416666666666667,0.00574516262144395
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,4,4,44,44,11,50,2,4096,144,44,0.00423746384209542,0.008605846170161694,0.00021299260454966582,-3.6716354757116387,0.17527462589484427,0.014606218824570355,0.07144279084234198,9.572641206400385e-19,0.10416666666666667,-0.021621762248725612
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,4,4,44,48,12,51,0,4096,144,48,-0.008917056567697798,0.007858719726085022,0.00014539727092519769,-3.8374437450124037,0.14672129429414363,0.01222677452451197,0.060010672391951285,0.0,0.09722222222222222,0.01281805217128603
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,4,4,44,48,12,52,1,4096,144,48,-0.05976527086918952,0.01134084204265487,0.00045718128506079856,-3.339911555969625,0.2577099449266833,0.021475828743890275,0.11108547994033435,9.016990750003989e-19,0.09722222222222222,-0.001592934128773941
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,4,4,44,48,12,53,2,4096,144,48,0.029209336981446836,0.007381041083903288,0.0001583520805811521,-3.800376226078129,0.15116896490210913,0.012597413741842428,0.06510304153669026,2.201372614622997e-18,0.09722222222222222,0.007210001715798891
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,8,8,88,88,11,54,0,4096,288,88,-0.0015369713892768111,0.004380075484047082,4.270504037720429e-05,-4.369520863175921,0.11096754402760907,0.006538825239461596,0.030909423785831384,2.6525884544561574e-19,0.041666666666666664,3.6001672442222805e-05
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,8,8,88,88,11,55,1,4096,288,88,-0.01143677287778924,0.004038198547124743,3.9758697120942964e-05,-4.400567855724826,0.10770350373731183,0.006346489820850322,0.02413984804987687,1.497119980852308e-19,0.041666666666666664,0.004891873039228802
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,8,8,88,88,11,56,2,4096,288,88,-0.01491006992106689,0.0031827805929962294,2.0316673505854023e-05,-4.692147398568994,0.07678904211039701,0.004524837699756757,0.020008453319605164,9.755474584912206e-20,0.041666666666666664,-0.004016810186072489
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,8,7,88,84,12,57,0,4096,252,84,-0.006056387196952347,0.00231563719006903,9.135261299301332e-06,-5.039279025846013,0.04807539515106991,0.003028465232164083,0.009314969745194294,5.090691798729708e-19,0.047619047619047616,0.002541158217039504
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,8,7,88,84,12,58,1,4096,252,84,-0.00821985607144707,0.002082771031920794,7.356484240024434e-06,-5.133329691091275,0.04309514365603282,0.002714738876868231,0.00876119913818099,3.6002216034583046e-19,0.047619047619047616,0.001134813699274572
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,8,7,88,84,12,59,2,4096,252,84,-2.056845872801976e-05,0.0021025252116570145,7.872061477331105e-06,-5.1039115229149505,0.04483551586912365,0.0028243720212616937,0.008971929659266154,1.2522760502321638e-19,0.047619047619047616,0.002304994321382937
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,8,8,88,88,11,60,0,4096,288,88,-0.024783964398414106,0.006983804943474469,8.72326576843347e-05,-4.059320895837154,0.15873342350318925,0.009353456680005102,0.03236917422916997,2.168404344971009e-19,0.08680555555555555,-0.010907884065715731
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,8,8,88,88,11,61,1,4096,288,88,-0.011210880658803334,0.008241964693246099,0.00011379016103507666,-3.943895287966459,0.18105383231561198,0.01066869938251511,0.02909407753479915,0.0,0.08680555555555555,0.01391238684907582
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,8,8,88,88,11,62,2,4096,288,88,0.0015362598734245056,0.006786586532825389,8.674426561989791e-05,-4.061759225378012,0.15809135630341764,0.009315622507427106,0.03149331540181147,4.0277402421314127e-19,0.08680555555555555,-0.005756617182766671
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,8,7,88,84,12,63,0,4096,252,84,6.435596182280748e-05,0.007724787765203007,9.907627113480205e-05,-4.0040303470201275,0.1592256487682856,0.010030273071042897,0.026094216665952217,3.579540656110653e-19,0.09523809523809523,0.007777160465996325
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,8,7,88,84,12,64,1,4096,252,84,0.02539835804517028,0.008081421017624607,0.00011333795928385296,-3.945624611349902,0.169053371732119,0.010649361426193892,0.038464104362277374,0.0,0.09523809523809523,0.02793135696953361
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,8,7,88,84,12,65,2,4096,252,84,-0.0164539287144098,0.0075131144559169635,9.50444246975144e-05,-4.022073353749831,0.15492644721292664,0.009759448829337613,0.03137303366821823,9.626966949002251e-20,0.09523809523809523,0.00315936656775809
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,8,8,88,88,11,66,0,4096,288,88,-0.015885736971508302,0.004441348064245708,3.874238565110106e-05,-4.411813640116419,0.1056401805222068,0.006224907334418623,0.020783278527823336,1.4102670601273526e-20,0.052083333333333336,0.0019534979413859035
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,8,8,88,88,11,67,1,4096,288,88,-0.01122285990154477,0.005202354875690973,4.8666486536652456e-05,-4.312770006393087,0.11839846380149703,0.006976696386342378,0.022684869470577195,5.663466524440984e-19,0.052083333333333336,-0.001350941350703146
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,8,8,88,88,11,68,2,4096,288,88,0.009746530917967332,0.005172131919255906,4.6845306241560976e-05,-4.32933391759393,0.11622724853042177,0.006848756299542952,0.019438156273954402,3.686287386450715e-18,0.05555555555555555,-0.0010777295250675905
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,8,7,88,84,12,69,0,4096,252,84,0.0071901674842626585,0.003267792319765141,2.004565320798483e-05,-4.697979787255753,0.0713348219599012,0.004493671398213518,0.02398305730127548,3.616945208185429e-19,0.05555555555555555,-0.0027184920512218855
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,8,7,88,84,12,70,1,4096,252,84,0.012365453846785595,0.003705599115430644,2.9232396053842307e-05,-4.534135585931841,0.08583970960677469,0.005407393434131615,0.023818655347060954,0.0,0.05555555555555555,0.005001591253320825
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,8,7,88,84,12,71,2,4096,252,84,-0.014793708085761878,0.00382296919692417,2.758962370465659e-05,-4.55925422283019,0.08357947756316803,0.005265012198591555,0.01689194331798521,8.528850637339206e-19,0.05555555555555555,-0.00302429618540749
