benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,seed,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,grad_value,abs_grad,is_near_zero
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,0,RX,0,18,layer_001_wire_000_RX,-0.05274679566844791,0.05274679566844791,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,0,RY,1,19,layer_001_wire_000_RY,0.030778819457446482,0.030778819457446482,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,0,RZ,2,20,layer_001_wire_000_RZ,-0.0898645808847246,0.0898645808847246,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,1,RX,0,21,layer_001_wire_001_RX,0.06447518030824217,0.06447518030824217,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,1,RY,1,22,layer_001_wire_001_RY,0.020902058895438242,0.020902058895438242,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,1,RZ,2,23,layer_001_wire_001_RZ,-0.0534854715007787,0.0534854715007787,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,2,RX,0,24,layer_001_wire_002_RX,0.03777542822400218,0.03777542822400218,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,2,RY,1,25,layer_001_wire_002_RY,-0.047369530766617984,0.047369530766617984,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,2,RZ,2,26,layer_001_wire_002_RZ,0.015491893667898202,0.015491893667898202,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,3,RX,0,27,layer_001_wire_003_RX,0.024209787522120954,0.024209787522120954,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,3,RY,1,28,layer_001_wire_003_RY,0.1445525316271571,0.1445525316271571,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,3,RZ,2,29,layer_001_wire_003_RZ,0.01019134985489754,0.01019134985489754,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,4,RX,0,30,layer_001_wire_004_RX,-0.03260641377708207,0.03260641377708207,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,4,RY,1,31,layer_001_wire_004_RY,0.2600102958402244,0.2600102958402244,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,4,RZ,2,32,layer_001_wire_004_RZ,-0.05698771973334682,0.05698771973334682,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,5,RX,0,33,layer_001_wire_005_RX,0.024543573459026392,0.024543573459026392,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,5,RY,1,34,layer_001_wire_005_RY,-0.056267063899883375,0.056267063899883375,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,1,5,RZ,2,35,layer_001_wire_005_RZ,-0.24868007148208326,0.24868007148208326,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,0,RX,0,36,layer_002_wire_000_RX,0.10276323034098324,0.10276323034098324,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,0,RY,1,37,layer_002_wire_000_RY,-0.05210991925638127,0.05210991925638127,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,0,RZ,2,38,layer_002_wire_000_RZ,3.0042592633824045e-17,3.0042592633824045e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,1,RX,0,39,layer_002_wire_001_RX,-0.1200477389096549,0.1200477389096549,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,1,RY,1,40,layer_002_wire_001_RY,0.10462898476123164,0.10462898476123164,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,1,RZ,2,41,layer_002_wire_001_RZ,0.14824093228121843,0.14824093228121843,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,2,RX,0,42,layer_002_wire_002_RX,0.14254107127729534,0.14254107127729534,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,2,RY,1,43,layer_002_wire_002_RY,-0.15825479790152858,0.15825479790152858,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,2,RZ,2,44,layer_002_wire_002_RZ,0.2259629626111327,0.2259629626111327,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,3,RX,0,45,layer_002_wire_003_RX,-0.06330058071500366,0.06330058071500366,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,3,RY,1,46,layer_002_wire_003_RY,0.18929952091220095,0.18929952091220095,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,3,RZ,2,47,layer_002_wire_003_RZ,-0.09465100387308634,0.09465100387308634,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,4,RX,0,48,layer_002_wire_004_RX,-0.07008487930413461,0.07008487930413461,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,4,RY,1,49,layer_002_wire_004_RY,-0.1989474692075412,0.1989474692075412,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,4,RZ,2,50,layer_002_wire_004_RZ,0.16251220448926731,0.16251220448926731,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,5,RX,0,51,layer_002_wire_005_RX,-0.05786294684402922,0.05786294684402922,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,5,RY,1,52,layer_002_wire_005_RY,0.23514085112100291,0.23514085112100291,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,2,5,RZ,2,53,layer_002_wire_005_RZ,0.12438649023268647,0.12438649023268647,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,0,RX,0,54,layer_003_wire_000_RX,-2.0816681711721685e-17,2.0816681711721685e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,0,RY,1,55,layer_003_wire_000_RY,-1.734723475976807e-17,1.734723475976807e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,0,RZ,2,56,layer_003_wire_000_RZ,-3.268061978443822e-17,3.268061978443822e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,1,RX,0,57,layer_003_wire_001_RX,-0.009856782305235443,0.009856782305235443,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,1,RY,1,58,layer_003_wire_001_RY,-0.015876657275717812,0.015876657275717812,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,1,RZ,2,59,layer_003_wire_001_RZ,5.482411812556948e-18,5.482411812556948e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,2,RX,0,60,layer_003_wire_002_RX,3.469446951953614e-18,3.469446951953614e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,2,RY,1,61,layer_003_wire_002_RY,3.469446951953614e-17,3.469446951953614e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,2,RZ,2,62,layer_003_wire_002_RZ,-3.330211906539715e-19,3.330211906539715e-19,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,3,RX,0,63,layer_003_wire_003_RX,-0.07094612248151293,0.07094612248151293,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,3,RY,1,64,layer_003_wire_003_RY,0.12206811494661285,0.12206811494661285,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,3,RZ,2,65,layer_003_wire_003_RZ,2.811262372600243e-17,2.811262372600243e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,4,RX,0,66,layer_003_wire_004_RX,-6.938893903907228e-18,6.938893903907228e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,4,RY,1,67,layer_003_wire_004_RY,-5.204170427930421e-17,5.204170427930421e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,4,RZ,2,68,layer_003_wire_004_RZ,5.401964562269117e-18,5.401964562269117e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,5,RX,0,69,layer_003_wire_005_RX,0.12285489020598887,0.12285489020598887,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,5,RY,1,70,layer_003_wire_005_RY,0.12962612890025987,0.12962612890025987,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,42,0,3,5,RZ,2,71,layer_003_wire_005_RZ,-9.744183065256005e-18,9.744183065256005e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,0,RX,0,0,layer_000_wire_000_RX,0.04154112376052682,0.04154112376052682,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,0,RY,1,1,layer_000_wire_000_RY,-0.14227727945307403,0.14227727945307403,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,0,RZ,2,2,layer_000_wire_000_RZ,-0.002642978550447033,0.002642978550447033,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,1,RX,0,3,layer_000_wire_001_RX,-0.13578247123157688,0.13578247123157688,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,1,RY,1,4,layer_000_wire_001_RY,-0.012009430861024434,0.012009430861024434,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.12414289926280368,0.12414289926280368,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,2,RX,0,6,layer_000_wire_002_RX,0.0016414184123679926,0.0016414184123679926,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,2,RY,1,7,layer_000_wire_002_RY,-0.040826137982358957,0.040826137982358957,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,2,RZ,2,8,layer_000_wire_002_RZ,0.06558220265196747,0.06558220265196747,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,3,RX,0,9,layer_000_wire_003_RX,0.002253083189217131,0.002253083189217131,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,3,RY,1,10,layer_000_wire_003_RY,0.104618567271094,0.104618567271094,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,3,RZ,2,11,layer_000_wire_003_RZ,-0.002656422661704558,0.002656422661704558,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,4,RX,0,12,layer_000_wire_004_RX,-0.04457757622558314,0.04457757622558314,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,4,RY,1,13,layer_000_wire_004_RY,0.011013859190251357,0.011013859190251357,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,4,RZ,2,14,layer_000_wire_004_RZ,0.048094089011500626,0.048094089011500626,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,5,RX,0,15,layer_000_wire_005_RX,0.006900424607021654,0.006900424607021654,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,5,RY,1,16,layer_000_wire_005_RY,0.008177700606075818,0.008177700606075818,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,0,5,RZ,2,17,layer_000_wire_005_RZ,0.0067862699504976295,0.0067862699504976295,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,0,RX,0,18,layer_001_wire_000_RX,0.09025474526250593,0.09025474526250593,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,0,RY,1,19,layer_001_wire_000_RY,-0.05628886839947505,0.05628886839947505,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,0,RZ,2,20,layer_001_wire_000_RZ,0.07624358486682832,0.07624358486682832,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,1,RX,0,21,layer_001_wire_001_RX,0.07671614576674991,0.07671614576674991,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,1,RY,1,22,layer_001_wire_001_RY,0.07891369983892794,0.07891369983892794,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,1,RZ,2,23,layer_001_wire_001_RZ,0.11083880967078197,0.11083880967078197,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,2,RX,0,24,layer_001_wire_002_RX,0.021299602727084827,0.021299602727084827,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,2,RY,1,25,layer_001_wire_002_RY,-0.23587698000517568,0.23587698000517568,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,2,RZ,2,26,layer_001_wire_002_RZ,-0.025237628044692227,0.025237628044692227,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,3,RX,0,27,layer_001_wire_003_RX,-0.013991546267294971,0.013991546267294971,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,3,RY,1,28,layer_001_wire_003_RY,0.1067372446264383,0.1067372446264383,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,3,RZ,2,29,layer_001_wire_003_RZ,-0.012506985767768423,0.012506985767768423,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,4,RX,0,30,layer_001_wire_004_RX,0.004936975534769797,0.004936975534769797,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,4,RY,1,31,layer_001_wire_004_RY,-0.023997819045071422,0.023997819045071422,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,4,RZ,2,32,layer_001_wire_004_RZ,-0.05810334092260307,0.05810334092260307,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,5,RX,0,33,layer_001_wire_005_RX,0.0024129313835674904,0.0024129313835674904,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,5,RY,1,34,layer_001_wire_005_RY,0.08019226636306818,0.08019226636306818,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,1,5,RZ,2,35,layer_001_wire_005_RZ,0.043527905659150073,0.043527905659150073,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,0,RX,0,36,layer_002_wire_000_RX,-0.1999227772777145,0.1999227772777145,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,0,RY,1,37,layer_002_wire_000_RY,0.16675660379990936,0.16675660379990936,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,0,RZ,2,38,layer_002_wire_000_RZ,-2.6003581183047704e-17,2.6003581183047704e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,1,RX,0,39,layer_002_wire_001_RX,-0.11289443998007138,0.11289443998007138,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,1,RY,1,40,layer_002_wire_001_RY,0.05338379601956266,0.05338379601956266,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,1,RZ,2,41,layer_002_wire_001_RZ,0.16361588168587907,0.16361588168587907,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,2,RX,0,42,layer_002_wire_002_RX,0.012632650490093433,0.012632650490093433,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,2,RY,1,43,layer_002_wire_002_RY,0.06764330380472519,0.06764330380472519,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,2,RZ,2,44,layer_002_wire_002_RZ,0.005976908919623986,0.005976908919623986,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,3,RX,0,45,layer_002_wire_003_RX,0.0009754128255777495,0.0009754128255777495,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,3,RY,1,46,layer_002_wire_003_RY,-0.0005351499020046571,0.0005351499020046571,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,3,RZ,2,47,layer_002_wire_003_RZ,0.17570375178674957,0.17570375178674957,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,4,RX,0,48,layer_002_wire_004_RX,-0.022429355279125,0.022429355279125,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,4,RY,1,49,layer_002_wire_004_RY,-0.14253664082034714,0.14253664082034714,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,4,RZ,2,50,layer_002_wire_004_RZ,0.12527352885023052,0.12527352885023052,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,5,RX,0,51,layer_002_wire_005_RX,-0.0750585881739208,0.0750585881739208,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,5,RY,1,52,layer_002_wire_005_RY,0.07281579587194037,0.07281579587194037,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,2,5,RZ,2,53,layer_002_wire_005_RZ,-0.15157535352913215,0.15157535352913215,False
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,3,0,RX,0,54,layer_003_wire_000_RX,-2.7755575615628914e-17,2.7755575615628914e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,6,4,4,20,20,5,43,1,3,0,RY,1,55,layer_003_wire_000_RY,4.85722573273506e-17,4.85722573273506e-17,True
