benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,seed,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,grad_value,abs_grad,is_near_zero
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,0,0,0,7,RZ,2,23,layer_000_wire_007_RZ,-1.397131765355179e-17,1.397131765355179e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,0,RX,0,0,layer_000_wire_000_RX,0.006936470853393975,0.006936470853393975,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,0,RY,1,1,layer_000_wire_000_RY,-0.029987144431826193,0.029987144431826193,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,0,RZ,2,2,layer_000_wire_000_RZ,9.496558481184641e-18,9.496558481184641e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,1,RX,0,3,layer_000_wire_001_RX,0.008509254657603223,0.008509254657603223,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,1,RY,1,4,layer_000_wire_001_RY,0.062183743995903144,0.062183743995903144,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,1,RZ,2,5,layer_000_wire_001_RZ,1.205159541091563e-17,1.205159541091563e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,2,RX,0,6,layer_000_wire_002_RX,-0.03234638833429737,0.03234638833429737,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,2,RY,1,7,layer_000_wire_002_RY,-0.011023955954162728,0.011023955954162728,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,2,RZ,2,8,layer_000_wire_002_RZ,1.4625703464142347e-17,1.4625703464142347e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,3,RX,0,9,layer_000_wire_003_RX,6.12116038843577e-05,6.12116038843577e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,3,RY,1,10,layer_000_wire_003_RY,-0.015851683541027367,0.015851683541027367,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,3,RZ,2,11,layer_000_wire_003_RZ,-2.4603498793336398e-18,2.4603498793336398e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,4,RX,0,12,layer_000_wire_004_RX,2.9107345407265728e-05,2.9107345407265728e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,4,RY,1,13,layer_000_wire_004_RY,6.472072480132735e-05,6.472072480132735e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,4,RZ,2,14,layer_000_wire_004_RZ,-4.007050441506794e-19,4.007050441506794e-19,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,5,RX,0,15,layer_000_wire_005_RX,-7.845221670197203e-06,7.845221670197203e-06,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,5,RY,1,16,layer_000_wire_005_RY,2.9227623271191328e-05,2.9227623271191328e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,5,RZ,2,17,layer_000_wire_005_RZ,1.065172587632618e-18,1.065172587632618e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,6,RX,0,18,layer_000_wire_006_RX,-2.3577375028727143e-06,2.3577375028727143e-06,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,6,RY,1,19,layer_000_wire_006_RY,9.157081110613974e-06,9.157081110613974e-06,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,6,RZ,2,20,layer_000_wire_006_RZ,8.366566596991328e-18,8.366566596991328e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,7,RX,0,21,layer_000_wire_007_RX,5.835931965805785e-07,5.835931965805785e-07,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,7,RY,1,22,layer_000_wire_007_RY,1.053370616947713e-08,1.053370616947713e-08,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,1,1,0,7,RZ,2,23,layer_000_wire_007_RZ,-1.8870519761552205e-19,1.8870519761552205e-19,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,0,RX,0,0,layer_000_wire_000_RX,-0.002398604040789772,0.002398604040789772,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,0,RY,1,1,layer_000_wire_000_RY,-0.0005574969212808665,0.0005574969212808665,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,0,RZ,2,2,layer_000_wire_000_RZ,-2.3051085524187464e-17,2.3051085524187464e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,1,RX,0,3,layer_000_wire_001_RX,0.0018954897570804883,0.0018954897570804883,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,1,RY,1,4,layer_000_wire_001_RY,0.002116185449402554,0.002116185449402554,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,1,RZ,2,5,layer_000_wire_001_RZ,2.2930313754352654e-17,2.2930313754352654e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,2,RX,0,6,layer_000_wire_002_RX,0.0025698283117134933,0.0025698283117134933,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,2,RY,1,7,layer_000_wire_002_RY,0.0003815999364412209,0.0003815999364412209,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,2,RZ,2,8,layer_000_wire_002_RZ,-2.7253944831777724e-17,2.7253944831777724e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,3,RX,0,9,layer_000_wire_003_RX,0.0005997910889236944,0.0005997910889236944,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,3,RY,1,10,layer_000_wire_003_RY,0.00016266551141154025,0.00016266551141154025,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,3,RZ,2,11,layer_000_wire_003_RZ,-1.279700379126e-17,1.279700379126e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,4,RX,0,12,layer_000_wire_004_RX,-2.6074727544030824e-05,2.6074727544030824e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,4,RY,1,13,layer_000_wire_004_RY,0.00010418358087016943,0.00010418358087016943,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,4,RZ,2,14,layer_000_wire_004_RZ,-3.0948421693112722e-18,3.0948421693112722e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,5,RX,0,15,layer_000_wire_005_RX,-0.00010098765519246192,0.00010098765519246192,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,5,RY,1,16,layer_000_wire_005_RY,1.8904337395298092e-05,1.8904337395298092e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,5,RZ,2,17,layer_000_wire_005_RZ,-3.708000004289949e-19,3.708000004289949e-19,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,6,RX,0,18,layer_000_wire_006_RX,-5.352381521700136e-06,5.352381521700136e-06,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,6,RY,1,19,layer_000_wire_006_RY,1.5878644207499885e-05,1.5878644207499885e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,6,RZ,2,20,layer_000_wire_006_RZ,-1.0739563650050138e-17,1.0739563650050138e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,7,RX,0,21,layer_000_wire_007_RX,-1.570763684971703e-06,1.570763684971703e-06,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,7,RY,1,22,layer_000_wire_007_RY,1.8372134664553847e-05,1.8372134664553847e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,8,1,1,7,7,7,2,2,0,7,RZ,2,23,layer_000_wire_007_RZ,-8.528147687582166e-18,8.528147687582166e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,0,RX,0,0,layer_000_wire_000_RX,-0.005287729154460873,0.005287729154460873,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,0,RY,1,1,layer_000_wire_000_RY,0.0363866285004329,0.0363866285004329,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,0,RZ,2,2,layer_000_wire_000_RZ,1.361176131306466e-17,1.361176131306466e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,1,RX,0,3,layer_000_wire_001_RX,-0.0004708203630898153,0.0004708203630898153,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,1,RY,1,4,layer_000_wire_001_RY,0.010758679412469097,0.010758679412469097,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,1,RZ,2,5,layer_000_wire_001_RZ,-1.615550081642972e-17,1.615550081642972e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,2,RX,0,6,layer_000_wire_002_RX,-0.0004958400396577421,0.0004958400396577421,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,2,RY,1,7,layer_000_wire_002_RY,-0.004831116937487224,0.004831116937487224,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,2,RZ,2,8,layer_000_wire_002_RZ,1.0974521388352771e-17,1.0974521388352771e-17,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,3,RX,0,9,layer_000_wire_003_RX,0.00010111861749151677,0.00010111861749151677,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,3,RY,1,10,layer_000_wire_003_RY,0.0005327995215905137,0.0005327995215905137,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,3,RZ,2,11,layer_000_wire_003_RZ,7.484086155573186e-18,7.484086155573186e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,4,RX,0,12,layer_000_wire_004_RX,0.00011164271128949032,0.00011164271128949032,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,4,RY,1,13,layer_000_wire_004_RY,-1.9136234183983187e-05,1.9136234183983187e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,4,RZ,2,14,layer_000_wire_004_RZ,6.546827284813276e-18,6.546827284813276e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,5,RX,0,15,layer_000_wire_005_RX,-1.9341579382079616e-06,1.9341579382079616e-06,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,5,RY,1,16,layer_000_wire_005_RY,1.1323324049412886e-06,1.1323324049412886e-06,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,5,RZ,2,17,layer_000_wire_005_RZ,4.49921643202522e-18,4.49921643202522e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,6,RX,0,18,layer_000_wire_006_RX,-7.73999819123094e-05,7.73999819123094e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,6,RY,1,19,layer_000_wire_006_RY,-1.3196002376456928e-05,1.3196002376456928e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,6,RZ,2,20,layer_000_wire_006_RZ,-8.222178076254166e-18,8.222178076254166e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,7,RX,0,21,layer_000_wire_007_RX,3.176366914452991e-05,3.176366914452991e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,7,RY,1,22,layer_000_wire_007_RY,5.884634535299402e-05,5.884634535299402e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,3,0,0,7,RZ,2,23,layer_000_wire_007_RZ,-5.131454014759571e-18,5.131454014759571e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,0,RX,0,0,layer_000_wire_000_RX,-0.001893983413299295,0.001893983413299295,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,0,RY,1,1,layer_000_wire_000_RY,0.00818790352709398,0.00818790352709398,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,0,RZ,2,2,layer_000_wire_000_RZ,6.117510089734287e-18,6.117510089734287e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,1,RX,0,3,layer_000_wire_001_RX,0.00850921490415775,0.00850921490415775,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,1,RY,1,4,layer_000_wire_001_RY,0.062183453486548856,0.062183453486548856,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,1,RZ,2,5,layer_000_wire_001_RZ,3.850780332569224e-19,3.850780332569224e-19,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,2,RX,0,6,layer_000_wire_002_RX,-0.03234661221847244,0.03234661221847244,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,2,RY,1,7,layer_000_wire_002_RY,-0.011024032256013172,0.011024032256013172,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,2,RZ,2,8,layer_000_wire_002_RZ,6.8902265397326226e-18,6.8902265397326226e-18,True
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,3,RX,0,9,layer_000_wire_003_RX,6.123240176307684e-05,6.123240176307684e-05,False
random_bp,expectation_value,same_entangling_gate_count,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,8,1,1,7,8,8,4,1,0,3,RY,1,10,layer_000_wire_003_RY,-0.015857069470668436,0.015857069470668436,False
