benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,2,2,22,22,11,19,0,0.01243281999962933,0.0008617813326512756,0.17614252653009083,0.11604915502675187,1.226969801385036e-07,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,2,2,22,22,11,19,1,0.0075161248519454,0.0006685287929169723,0.1578935052331748,0.15091623827646372,3.620880149574818e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,2,2,22,22,11,20,0,0.007638260091866792,0.0003301458829797783,0.10947503465373881,0.08785975548364272,3.689097981224798e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,2,2,22,22,11,20,1,0.009682714336673101,0.0009415655525064724,0.18427960370642857,0.1558527698024893,5.509394325046779e-22,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,21,0,0.008826329591322504,0.00034652051731698993,0.11172962923082955,0.08552132286792835,8.26270091877114e-06,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,21,1,0.005530248149646478,0.00018780834541147717,0.08250656431642436,0.05632101966073145,1.002879101859682e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,22,0,0.0007456360301572315,2.621482960796068e-06,0.009729884323955978,0.008406705986179675,5.423328243801847e-06,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,22,1,0.000702046831619704,3.6182534119419453e-06,0.012039856149121361,0.00876707305469004,1.4782670381098719e-18,0.3611111111111111
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,23,0,0.00608513538783024,9.347002429349324e-05,0.058356734493511545,0.03403122569565355,9.026086830945603e-06,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,2,2,22,24,12,23,1,0.0065705018716395135,0.0003365164655934764,0.11072857610345725,0.09353438913614323,1.4904041845992024e-20,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,24,0,0.0012422751688629238,2.5115088266504705e-06,0.009509751302115888,0.004483041600938377,9.121038335269101e-18,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,24,1,0.0002709688350104835,6.083697937934055e-07,0.004697695359908028,0.0039530590185302365,4.743384504624082e-19,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,25,0,0.0004950378394048731,6.184552239728355e-07,0.004734040740727038,0.0028525460973584573,1.4334629121809403e-17,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,25,1,0.00018650263303741192,2.2133427926724109e-07,0.002943269125146373,0.002494052527976979,1.5347031529107842e-19,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,26,0,0.00018191520530304328,1.0092611605691743e-07,0.0019086031441566925,0.0012509007095705476,2.7095507819770045e-18,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,2,2,22,22,11,26,1,0.00010630770020494165,9.483225440562751e-08,0.0018477352094210617,0.0014118588876817402,4.464320819994475e-19,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,27,0,0.001218163141804889,4.575125471051837e-06,0.013004389454466622,0.008338194527346078,1.0569493615737952e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,27,1,0.0003499968697995464,6.363513572008318e-07,0.004786736385333745,0.003485591390473808,3.8009042327966606e-19,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,28,0,0.002475637714405714,2.7673759337234096e-05,0.031762972289456785,0.021329353216332447,3.848102527817784e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,28,1,0.0010988840250921704,1.5879830530039332e-05,0.02419698978526866,0.02274967508503418,4.0657581468206416e-19,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,29,0,0.0001893886561514171,8.459271648126734e-08,0.0017454187886492276,0.0009640350578040647,2.3990242336426316e-06,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,2,2,22,24,12,29,1,0.00011636943633148873,9.153154503644696e-08,0.0019206608180540917,0.0012089042052808082,2.0328790734103208e-20,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,30,0,0.02367657306999987,0.001100566425120781,0.19937592914936786,0.07998670101229544,1.6770553047203614e-17,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,30,1,0.007364090447048721,0.0002867506195527653,0.10198028197155708,0.056737590585044226,8.109287830359712e-19,0.5277777777777778
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,31,0,0.02636121691845441,0.001791435402654273,0.25508698728474766,0.11736079371951112,1.4223226380122882e-17,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,31,1,0.005877720433243833,0.000254753378193051,0.09937384784057941,0.08882145339111006,1.734723475976807e-18,0.5555555555555556
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,32,0,0.010107995613328124,0.00019569757847002123,0.08893210547387731,0.041389662863694145,2.81715114230824e-17,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,12,2,2,22,22,11,32,1,0.011737441263936025,0.0006745589252413331,0.15917752101417182,0.0756862267314077,7.881167516550852e-19,0.4444444444444444
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,33,0,0.02326272564800918,0.001086080377862658,0.197999115971521,0.07845718122487538,0.0011922029858401663,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,33,1,0.0070773690838864855,0.00021848470086427535,0.08872268327905558,0.07093839189743462,1.9830413821520342e-19,0.3888888888888889
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,34,0,0.020057814488633835,0.001149285287547132,0.20838378848512557,0.11737066972202229,1.2517309241656671e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,34,1,0.0045074889961290426,0.00022873122127548242,0.09293811561120847,0.08866512998650956,3.9399827356288165e-19,0.4166666666666667
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,35,0,0.007628841449386212,0.00013855258373992793,0.07380229193972265,0.038634430503077286,4.48267031464486e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,12,2,2,22,24,12,35,1,0.009676272003216137,0.0005139118009506613,0.13981959821118572,0.06849877654511291,2.270627264981611e-18,0.3888888888888889
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,36,0,0.013389076271496037,0.00031545440350824646,0.10779119891727747,0.03838497207560407,0.00014562438320216142,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,36,1,0.013351855543708293,0.0004476267526871731,0.1307030566384013,0.06784234349602565,2.347756860830586e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,36,2,0.011153611607522158,0.00030623257048809397,0.10502990144232185,0.05427133740129555,6.105025584732422e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,36,3,0.004251595631465659,5.2345492294917127e-05,0.04375305573050855,0.023767181949803654,1.2955500278914584e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,37,0,0.006903362244617044,0.0001280696821647872,0.06793180299602244,0.03355309461708816,8.498028787549006e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,37,1,0.00769729000750614,0.00017363530213865546,0.08113726662795874,0.04228053051310915,7.202058305022692e-06,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,37,2,0.01061545093429453,0.0003302547405332861,0.10903884005584383,0.05098065233870899,9.020157752404776e-06,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,37,3,0.0038983784961278806,8.230343630185607e-05,0.05447834927673282,0.04542171366132593,9.40019178026333e-19,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,38,0,0.005870456299774448,7.952009438997823e-05,0.05408446699691328,0.027439382614188323,0.00010690644407840982,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,38,1,0.005762722113363868,0.0001031852785489915,0.06177577244503348,0.04694671080109061,0.00012445182276352228,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,38,2,0.003609016134843178,2.9004030709337517e-05,0.03378381288468824,0.01825606001001636,8.588307550007248e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,12,4,4,44,44,11,38,3,0.003772997961873144,5.4891872615231646e-05,0.04466812439387692,0.025466592508100173,1.612630463427806e-19,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,39,0,0.004726120077390877,3.9550716677255884e-05,0.0378228108787384,0.017349558356199123,0.00011474904995383226,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,39,1,0.004472005534133578,4.065676238552952e-05,0.03843311092186213,0.019390954569262642,4.0343472018380955e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,39,2,0.003760591671908217,2.4756917906125133e-05,0.029927351170425196,0.014351979611310014,1.0681345245493884e-06,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,39,3,0.0023118968035522585,1.7058535394793344e-05,0.02653477907992241,0.018441144454383017,2.3327086991406786e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,40,0,0.002607891161409204,1.3031079554631055e-05,0.02174174521333719,0.013128167885087234,0.0001400348174387272,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,40,1,0.0018710530691200202,5.815098334716053e-06,0.014662934090079393,0.007596294832950804,3.446888018170157e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,40,2,0.0020280438125562924,6.808215262375746e-06,0.015675897372112054,0.006103795311057814,0.00013734349578049853,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,40,3,0.001353558265014913,6.237234754896343e-06,0.015280833727914358,0.010861918679288485,1.507269082904822e-18,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,41,0,0.0024786694275856567,9.82149687980246e-06,0.018861516089914192,0.008637930121910841,2.9863666304383177e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,41,1,0.002476927939805081,1.0319724790238376e-05,0.01927876761607072,0.008601507506513405,7.672927479149922e-06,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,41,2,0.002375396104212477,1.0374418023610287e-05,0.019500880732844384,0.010575879042510767,9.458252362042882e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,12,4,4,44,48,12,41,3,0.001768192916898885,8.861812219830769e-06,0.01795309596629505,0.010583869546876273,6.085128655810674e-19,0.3333333333333333
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,42,0,0.013330066544168592,0.0004082047645883161,0.12169590438106655,0.06745537491006438,0.0004778483678475661,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,42,1,0.011312968130550768,0.00023061069511227085,0.09154232732055245,0.03693322381536329,0.00029244880814945,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,42,2,0.009306671723140085,0.00016076941989198135,0.07702021141169625,0.03296655820173505,3.8652621487229024e-17,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,42,3,0.005697885620882626,0.00017181712372135407,0.08098387278325088,0.05432535325624639,1.460498812199702e-19,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,43,0,0.005740782607376984,6.138922526346956e-05,0.047996469341745555,0.025532078208734123,8.405194509318928e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,43,1,0.005411028681439157,4.520616523542531e-05,0.04034449698572785,0.014131131282955418,0.00014772746013598016,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,43,2,0.005448807554202556,4.9545020792260445e-05,0.043072574445435344,0.01646598742650004,1.751374039361628e-18,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,43,3,0.0023920201207985234,3.53598849799499e-05,0.035814381011034006,0.022845272651955663,1.0842021724855044e-19,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,44,0,0.003971887023276401,2.6062668372935193e-05,0.03227205621964998,0.014265817115583794,4.982257053993402e-05,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,44,1,0.00535849428584441,7.297297460297445e-05,0.05136077672322305,0.036384806614109956,0.00020320979407535493,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,44,2,0.005290642310583044,4.101908376657522e-05,0.0385467365000826,0.014171606497050971,1.0252242614863408e-17,0.027777777777777776
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,12,4,4,44,44,11,44,3,0.0020587421487365245,2.3605193464134573e-05,0.02973866794215488,0.017860566431560705,2.168404344971009e-19,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,45,0,0.012420467523902027,0.0002598931559235034,0.09833349468167833,0.04175850251797004,0.00021872963497018318,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,45,1,0.01089276900093627,0.00017139236103438362,0.0785640842662981,0.027625358555908537,0.0001301682517070961,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,45,2,0.014824963292684932,0.0004397651358329037,0.1266427371006075,0.06321063914435363,0.00026316969084866056,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,45,3,0.005763562311247719,0.00028370929040213825,0.10260293902295531,0.08901913520268444,0.0,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,46,0,0.010026535501290502,0.00019097575984513816,0.0868097236131435,0.05616770237250045,0.0002998513219671507,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,46,1,0.005957713805570851,4.8434899972574496e-05,0.04342125331544829,0.0165922507700458,0.0002700608350975483,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,46,2,0.011998423639430282,0.0002389870477063847,0.096402629947048,0.05568643210274918,0.00022106362760364318,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,46,3,0.0021431266937804645,3.1594793147938504e-05,0.03431440541191561,0.026242181369599347,1.640573153929667e-18,0.6666666666666666
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,47,0,0.007091263242443502,7.991466002923262e-05,0.05502302026603667,0.022837747716778274,0.00023758619654493107,0.0
random_bp,expectation_value,same_entangling_gate_count,bcw_12q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,12,4,4,44,48,12,47,1,0.005281176979845804,3.940330758001138e-05,0.038806513332756226,0.017891139313043085,3.374938227467284e-05,0.0
