epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.6651575294428722,0.6800822574161663,0.5666666666666667,0.6976744186046512,0.6911111111111111,0.045078053511907135,5.521421575334105e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
1,0.6635977105482924,0.6784143357344786,0.5666666666666667,0.6976744186046512,0.7055555555555556,0.04428214139234408,5.3368856201061684e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
2,0.6620470307549708,0.6767504936581162,0.5666666666666667,0.6976744186046512,0.7166666666666667,0.04340880312557127,5.1372611633241445e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
3,0.660508477967006,0.6750962115084155,0.5666666666666667,0.6976744186046512,0.7244444444444444,0.042472779926625084,4.92698509548626e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
4,0.6589835255736639,0.6734559098552739,0.6,0.7142857142857143,0.7366666666666667,0.04149343460985449,4.711284379081072e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
5,0.6574719960320108,0.6718309573552504,0.6166666666666667,0.7228915662650602,0.7422222222222222,0.040491485728752066,4.49525877954278e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
6,0.6559730058833931,0.6702198789679396,0.6166666666666667,0.7228915662650602,0.7466666666666666,0.03948363902164509,4.282691182279735e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
7,0.6544862853152408,0.6686207725341912,0.6333333333333333,0.7317073170731707,0.7577777777777778,0.03847845785488737,4.075343459963687e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
8,0.6530130303199975,0.6670331981317545,0.6666666666666666,0.75,0.7611111111111111,0.03747852801049101,3.8736193927625236e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
9,0.6515556661755444,0.6654587271068533,0.7,0.7692307692307693,0.7655555555555555,0.036487280303722405,3.67805261662715e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
10,0.7147723629831154,0.6639006235781958,0.7166666666666667,0.7792207792207793,0.7655555555555555,0.07019269706058695,8.944162177845991e-05,0.1111111111111111,3,15,1.0,add_layer,committed,1,0
11,0.7111377325977807,0.7159017643474744,0.35,0.4657534246575342,0.32555555555555554,0.07002350589709459,8.919303074885564e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
12,0.7075316405690314,0.7134445067067872,0.36666666666666664,0.4864864864864865,0.34555555555555556,0.06927852714119268,8.749307344755156e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
13,0.7039924514314063,0.7110193816395899,0.4,0.5,0.36777777777777776,0.06804333837397049,8.459581997680838e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
14,0.7005524083353635,0.7086513634591644,0.4,0.5,0.3844444444444445,0.06642707341332989,8.082008520065029e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
15,0.6972383369211865,0.7063337051898103,0.4,0.4857142857142857,0.4033333333333334,0.0645481791389298,7.649566940349785e-05,0.1111111111111111,3,15,1.0,propose_reduce_entanglement,in_progress,1,0
16,0.6940649136028979,0.7040564088722073,0.4166666666666667,0.47761194029850745,0.4266666666666667,0.06255362282571307,7.200160928477177e-05,0.1111111111111111,3,14,0.9045084971874737,keep,in_progress,1,0
17,0.6910319386808123,0.7018089410892264,0.45,0.47619047619047616,0.4466666666666667,0.060591167886405305,6.768651406383913e-05,0.1111111111111111,3,10,0.6545084971874737,keep,in_progress,1,0
18,0.6881280386015985,0.699581698039136,0.48333333333333334,0.5079365079365079,0.45555555555555555,0.058779586894055554,6.380054447746346e-05,0.1111111111111111,3,5,0.34549150281252633,keep,in_progress,1,0
19,0.6853352240382203,0.6973653604766596,0.5,0.5161290322580645,0.4777777777777778,0.05719482314117723,6.0478006696341316e-05,0.1111111111111111,3,1,0.09549150281252633,keep,in_progress,1,0
20,0.6826345642358452,0.695154005356963,0.5166666666666667,0.5245901639344263,0.49666666666666665,0.0558643467347157,5.7742984821792066e-05,0.1111111111111111,3,0,0.0,propose_prune_layer,in_progress,2,0
21,0.6743441495878056,0.692947519346928,0.5166666666666667,0.5245901639344263,0.5155555555555554,0.05658720978688052,5.9229842945123294e-05,0.1111111111111111,3,0,0.0,keep,in_progress,2,0
22,0.6803979380158093,0.6875876026811782,0.5333333333333333,0.5483870967741935,0.5677777777777777,0.06027860876461191,6.719518281852832e-05,0.1111111111111111,3,0,0.0,keep,in_progress,2,0
23,0.6937573113520219,0.6865589778044672,0.55,0.5263157894736842,0.5422222222222223,0.04613087830377454,3.9280572555718335e-05,0.1111111111111111,3,0,0.0,keep,in_progress,2,0
24,0.6987695055796665,0.6925114722545823,0.55,0.3076923076923077,0.49666666666666665,0.0301545666330197,1.6813937018004962e-05,0.1111111111111111,3,0,0.0,keep,in_progress,2,0
25,0.7111600309393522,0.7031620810103746,0.43333333333333335,0.05555555555555555,0.38,0.056425220296054,5.742905662439425e-05,0.1111111111111111,3,0,0.0,add_layer,committed,4,0
26,0.7089911820396363,0.7004045494444436,0.5,0.4230769230769231,0.4677777777777778,0.055296834174965545,5.5283728467580385e-05,0.1111111111111111,3,0,0.0,keep,none,4,0
27,0.7068344652352293,0.6982653988266018,0.5,0.4444444444444444,0.49333333333333335,0.05425436621365729,5.338780065727333e-05,0.1111111111111111,3,0,0.0,keep,none,4,0
28,0.704683381778284,0.6961507805664044,0.5333333333333333,0.5172413793103449,0.5122222222222222,0.05339714770674526,5.1879230912988074e-05,0.1111111111111111,3,0,0.0,keep,none,4,0
29,0.7025339016832842,0.6940693660309781,0.5333333333333333,0.5172413793103449,0.528888888888889,0.052676725636185834,5.064281023441165e-05,0.1111111111111111,3,0,0.0,keep,none,4,0
30,0.6785772327919932,0.6920225601653336,0.5333333333333333,0.5172413793103449,0.5611111111111111,0.04569761872122133,2.7973413037376512e-05,0.08333333333333333,4,0,0.0,add_layer,committed,5,0
31,0.6756451201448264,0.6724437344868612,0.6666666666666666,0.5454545454545454,0.74,0.044787326223427106,2.6854172490836092e-05,0.08333333333333333,4,0,0.0,keep,none,5,0
32,0.6728220048285545,0.6697007034961523,0.7,0.625,0.7622222222222222,0.044038333001599386,2.5992691416657467e-05,0.08333333333333333,4,0,0.0,keep,none,5,0
33,0.6701102166639381,0.6670821962131911,0.7666666666666667,0.7407407407407407,0.7888888888888889,0.0434677257326203,2.5370220147525612e-05,0.08333333333333333,4,0,0.0,keep,none,5,0
34,0.6675042950863919,0.6645879708510176,0.7166666666666667,0.711864406779661,0.8033333333333333,0.04309459121742837,2.4990715127282603e-05,0.08333333333333333,4,0,0.0,keep,none,5,0
35,0.6920154376913069,0.6622186075916136,0.7,0.7096774193548387,0.8166666666666667,0.07130641779960269,5.644303696047498e-05,0.06666666666666667,5,0,0.0,add_layer,committed,6,0
36,0.6871390147213351,0.6898838560139068,0.5,0.2857142857142857,0.5422222222222223,0.06805333747214927,5.1404871404886276e-05,0.06666666666666667,5,0,0.0,keep,none,6,0
37,0.6825180419047134,0.6855677748803487,0.5666666666666667,0.48,0.6011111111111112,0.06460507275281228,4.6315849823575144e-05,0.06666666666666667,5,0,0.0,keep,none,6,0
38,0.6781450378653876,0.681469440726501,0.6,0.5384615384615384,0.638888888888889,0.06114523210842699,4.1469313560344246e-05,0.06666666666666667,5,0,0.0,keep,none,6,0
39,0.6740249370008523,0.6775763459538539,0.6,0.5384615384615384,0.6888888888888889,0.05764592042068679,3.683147332525825e-05,0.06666666666666667,5,0,0.0,keep,none,6,0
