epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
28,0.6178860436324649,0.6333037306033227,0.6333333333333333,0.7317073170731707,0.8844444444444444,0.11559805032637495,0.00023197749140086557,0.24074074074074073,3,15,1.0,keep,none,0,0
29,0.6129007422337811,0.6287220601049117,0.6333333333333333,0.7317073170731707,0.8966666666666667,0.11658230544217739,0.0002363536915843206,0.24074074074074073,3,15,1.0,keep,none,0,0
30,0.6077875957980456,0.6240630828542911,0.6333333333333333,0.7317073170731707,0.9077777777777778,0.11733974045101216,0.0002401441983074963,0.24074074074074073,3,15,1.0,stop_growth,none,0,0
31,0.6025584893941429,0.6193535536861033,0.65,0.7407407407407407,0.9222222222222223,0.11788473033447383,0.00024338928770670722,0.24074074074074073,3,15,1.0,keep,none,0,0
32,0.5972258598185632,0.6146166523221108,0.65,0.7407407407407407,0.9344444444444444,0.11823131277280041,0.00024610952433352473,0.24074074074074073,3,15,1.0,keep,none,0,0
33,0.5918053595404789,0.6098730369724618,0.6666666666666666,0.75,0.95,0.11839583689723712,0.0002483187693774008,0.24074074074074073,3,15,1.0,keep,none,0,0
34,0.5863178948404791,0.6051424335226215,0.6666666666666666,0.75,0.9633333333333334,0.1184038204321559,0.00025005593202580777,0.24074074074074073,3,15,1.0,keep,none,0,0
35,0.580790164783923,0.600444836057599,0.6666666666666666,0.75,0.9688888888888889,0.1182982533405067,0.00025142240436526974,0.24074074074074073,3,15,1.0,stop_growth,none,0,0
36,0.5752535406854269,0.5958007174105103,0.6666666666666666,0.75,0.9744444444444444,0.11814619563817112,0.00025261164680867717,0.24074074074074073,3,15,1.0,keep,none,0,0
37,0.5697414664992545,0.5912299504345903,0.6666666666666666,0.75,0.98,0.11804139673126222,0.00025392267688983906,0.24074074074074073,3,15,1.0,keep,none,0,0
38,0.5642856280660529,0.5867494534403871,0.6666666666666666,0.75,0.9855555555555556,0.11810141621597856,0.0002557538286740788,0.24074074074074073,3,15,1.0,keep,none,0,0
39,0.5589112794606128,0.5823699542380723,0.6833333333333333,0.759493670886076,0.9888888888888889,0.11845831402880913,0.0002585761349119646,0.24074074074074073,3,15,1.0,keep,none,0,0
