epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.7188145079206013,0.6988145079206013,0.0,0.0,0.5,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
1,0.689929533021377,0.669929533021377,0.03343019330345265,0.032761589437383595,0.5167150966517263,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
2,0.6832284725768982,0.6632284725768982,0.04309843806536118,0.042236469304053954,0.5215492190326806,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
3,0.6751830253247654,0.6551830253247654,0.05470635503568699,0.05361222793497325,0.5273531775178435,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
4,0.6626210658879774,0.6426210658879774,0.0728306652893127,0.07137405198352645,0.5364153326446564,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
5,0.6459242602882205,0.6259242602882205,0.09692070366726246,0.09498228959391722,0.5484603518336313,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
6,0.6246004271295377,0.6046004271295377,0.12768658616427986,0.12513285444099426,0.56384329308214,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
7,0.617452141955442,0.5974521419554419,0.13800008374629646,0.13524008207137053,0.5690000418731482,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
8,0.6143217578446504,0.5943217578446504,0.1425165808041403,0.1396662491880575,0.5712582904020702,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
9,0.609922386161188,0.589922386161188,0.14886396456328388,0.1458866852720182,0.5744319822816419,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,keep,none,0,0
10,0.6016307656366716,0.5816307656366716,0.16082705866877567,0.15761051749540014,0.5804135293343878,0.03834658002375567,0.006647869871181237,0.4470908628799973,2,10,1.0,propose_reduce_entanglement,in_progress,0,0
11,0.5827826819293196,0.5627826819293196,0.18802094657434776,0.1842605276428608,0.5940104732871738,0.03614951649124214,0.006084799795861529,0.44769856708265715,2,9,0.9045084971874737,keep,in_progress,0,0
12,0.5694974862110053,0.5494974862110052,0.20718873725147136,0.2030449625064419,0.6035943686257357,0.030397529487678786,0.004691913391492947,0.4492895573403269,2,7,0.6545084971874737,keep,in_progress,0,0
13,0.5414395756035062,0.5214395756035062,0.24767050122131562,0.2427170911968893,0.6238352506106578,0.023287682545579155,0.003146168384254821,0.4512561294503466,2,3,0.34549150281252633,keep,in_progress,0,0
14,0.5279933954332092,0.5079933954332092,0.2670705591787489,0.2617291479951739,0.6335352795893745,0.017535695542015808,0.002055781952159252,0.45284711970801633,2,1,0.09549150281252633,keep,in_progress,0,0
15,0.5159621571754814,0.4959621571754814,0.2844291484988005,0.2787405655288245,0.6422145742494003,0.01533863200950227,0.0016817928305074296,0.4534548239106762,2,0,0.0,stop_growth,committed,1,0
16,0.49991878634427356,0.47991878634427354,0.30757641560485716,0.30142488729276,0.6537882078024286,0.01533863200950227,0.0016817928305074296,0.4534548239106762,2,0,0.0,keep,none,1,0
17,0.49991878634427356,0.47991878634427354,0.30757641560485716,0.30142488729276,0.6537882078024286,0.01533863200950227,0.0016817928305074296,0.4534548239106762,2,0,0.0,keep,none,1,0
18,0.49991878634427356,0.47991878634427354,0.30757641560485716,0.30142488729276,0.6537882078024286,0.01533863200950227,0.0016817928305074296,0.4534548239106762,2,0,0.0,keep,none,1,0
