episode,return,return_ma100
1,-1.8141079897110979,-1.8141079897110979
2,-8.22229100525307,-5.018199497482083
3,-8.716317452654515,-6.250905482539561
4,-7.313352072174425,-6.5165171299482765
5,-11.076471773347443,-7.428508058628109
6,-9.630345612088863,-7.795480984204903
7,-8.274678398246504,-7.863937757639417
8,-6.496709986051958,-7.693034286190985
9,-7.3930518427065035,-7.659702903581597
10,-5.854061453759056,-7.479138758599343
11,-9.22772933077296,-7.638101537887854
12,-8.007014017812661,-7.6688442445482545
13,-4.64147932959402,-7.435970020321006
14,-9.353885753236955,-7.572964001243574
15,-10.936669269018651,-7.797211019095245
16,-2.2454463409747834,-7.450225726712716
17,-10.096106164830172,-7.605865752484332
18,-2.4532380006008885,-7.319608655157473
19,-6.37223560462634,-7.269746915655835
20,-9.540018818296334,-7.383260510787861
21,-9.05507715582773,-7.46287082721833
22,-3.661505928467103,-7.290081513638729
23,-8.407196321175729,-7.338651722662076
24,-8.592431433562883,-7.390892543949611
25,-1.4703422669785864,-7.154070532870769
26,-12.405826668931958,-7.356061153488507
27,-3.9120918218332226,-7.228506733797571
28,-9.437716507513542,-7.307407082858856
29,-1.864762244261941,-7.119729674631375
30,-9.737203270296542,-7.206978794486882
31,-0.00811642411607083,-6.974757427700726
32,-10.423551189953624,-7.082532232771129
33,-6.879786496673604,-7.076388422586356
34,-9.437716507513542,-7.145839248613625
35,-6.563942921593828,-7.129213639270203
36,-7.697153142350184,-7.14498973657798
37,-5.625429487866229,-7.103920540666852
38,-11.027573478799559,-7.2071745653545545
39,-6.399975257752379,-7.186477147210908
40,-7.246580589415573,-7.187979733266026
41,0.5462926959600918,-6.999338942309291
42,-0.3199263895380755,-6.840305310100452
43,-6.1554202222235705,-6.82437774991727
44,-9.588626571197532,-6.887201586764548
45,-7.146585740397692,-6.8929656790675065
46,-5.771152333540637,-6.868578432425619
47,-7.54609417131721,-6.882993660912673
48,-0.6035174175496296,-6.752171239175944
49,-3.150053906191966,-6.678658640543617
50,-2.5283208199215474,-6.5956518841311755
51,0.9659051126247751,-6.447386060665373
52,-9.630345612088863,-6.508596821269671
53,-1.47636881248683,-6.4136491229907495
54,-11.003795410910797,-6.498651832026305
55,-8.35799719732275,-6.532458111395331
56,-4.056405387361742,-6.488242884180446
57,-7.695766317304869,-6.509427505814209
58,-4.249812108882525,-6.470468619660213
59,-8.159369140529021,-6.499094052217312
60,-8.241266687463993,-6.528130262804757
61,-8.837056855492504,-6.565981518422589
62,-4.171687234692762,-6.52736386868501
63,-3.382749351554568,-6.477449352540083
64,-10.909154474265412,-6.546694745067041
65,-1.8093706799235016,-6.473812836372526
66,-5.530674514773916,-6.45952286180285
67,-3.5069054807733737,-6.415453945668081
68,0.3755984300286004,-6.315585528378424
69,-8.467777277406272,-6.3467767131469435
70,-4.365732126222519,-6.318476076190881
71,-7.795723249879619,-6.339282374411849
72,-3.762299214031072,-6.303490941628783
73,-2.393675221381605,-6.249931822173341
74,-4.937579383564351,-6.232197329759706
75,-7.928261619606368,-6.254811520290995
76,-3.111389237527991,-6.213450700780956
77,-3.9984971528071496,-6.18468507028779
78,-6.166238060831131,-6.18444857016655
79,-2.8754758495157566,-6.142562839525401
80,-4.42326384381668,-6.121071602079042
81,-2.658619880895461,-6.078325284533566
82,-6.1460666332295135,-6.079151398542053
83,-3.7214318075857697,-6.05074513841005
84,-4.155873560528994,-6.028187143435275
85,-0.6196790971324148,-5.964557637008182
86,-6.321554251865955,-5.968708760436761
87,-4.994373560293361,-5.957509505262698
88,-5.451499473441753,-5.9517593912647335
89,-6.230134999125358,-5.954887207083392
90,-1.5998366507189203,-5.906497756457121
91,-6.6963734834432325,-5.915177709500924
92,-1.6698269894800526,-5.869032592978959
93,-1.3731141140309036,-5.820689383527903
94,-5.886440574039204,-5.821388864278023
95,-1.1692139930051564,-5.772418602475152
96,-6.118411328220507,-5.776022693368333
97,-5.930640194026596,-5.777616688220479
98,-7.120841207262048,-5.7913230608637605
99,-0.9401323864794919,-5.742321134859879
100,-1.5224814098931903,-5.700122737610212
101,-0.6192873452885722,-5.688174531165987
102,-2.128061218260334,-5.627232233296059
103,-0.7712203430159937,-5.547781262199675
104,-1.073659282436304,-5.485384334302293
105,-7.253649261075506,-5.447156109179574
106,-2.8017251835574717,-5.37886990489426
107,-0.5781607017762453,-5.301904727929557
108,-1.2810563301534832,-5.249748191370574
109,-0.759390262381686,-5.183411575567325
110,-2.349653591404162,-5.148367496943775
111,-0.972143031189353,-5.0658116339479395
112,-1.0330567987481492,-4.996072061757294
113,-3.3210541118848393,-4.982867809580203
114,-2.485258748710795,-4.914181539534941
115,-1.2569495816698222,-4.817384342661453
116,-1.2236370762056892,-4.807166250013762
117,-0.7422175140758029,-4.713627363506218
118,-0.7933844458274295,-4.6970288279584835
119,-1.7149545281509715,-4.65045601719373
120,-1.3095015198910107,-4.5681508442096765
121,-6.378413172159513,-4.541384204372995
122,-0.7238237504301392,-4.512007382592625
123,-1.5651073363865275,-4.443586492744733
124,-2.179824362244143,-4.379460422031546
125,-1.143688216626474,-4.376193881528025
