episode,return,return_ma100
1,-5.272299637369723,-5.272299637369723
2,-3.889558506477105,-4.580929071923414
3,-3.177235184254674,-4.113031109367167
4,-2.5549191103334046,-3.7235031096087265
5,-2.796070773450302,-3.538016642377042
6,-2.7928887929349617,-3.413828667470028
7,-1.9348390311510424,-3.202544433710173
8,-2.833080736787779,-3.156361471594874
9,-1.210120514126764,-2.9401124763206394
10,-5.341771936084645,-3.1802784222970404
11,-2.912862571140108,-3.1559678903736827
12,-1.9234869295451174,-3.0532611436379686
13,-6.055833285397327,-3.2842282314656117
14,-2.1410165461437427,-3.2025702539426213
15,-4.806401490282194,-3.3094923363652593
16,-1.915918861807834,-3.22239399420542
17,-2.062209163344644,-3.154147827684198
18,-5.623545471091792,-3.291336585651287
19,-4.141016546143743,-3.336056583571942
20,-2.8750222324536914,-3.31300486601603
21,-2.8657046129033112,-3.2917048539630436
22,-2.8330807367877786,-3.2708583031823495
23,-1.9234869295451174,-3.212276939111165
24,-3.009108824750037,-3.203811601012785
25,-4.660029385691474,-3.2620603123999325
26,-4.270579582745795,-3.3008495151055426
27,-4.099163667699084,-3.3304167059423406
28,-3.021214481687425,-3.3193737693618077
29,-2.1259836473941087,-3.2782223858456803
30,-1.9348390311510424,-3.2334429406891925
31,-0.03234813669461756,-3.13018181797969
32,-3.8581365451660274,-3.152930403204263
33,-2.213302494642104,-3.124456830217531
34,-3.2962515250126665,-3.129509615358564
35,-2.8657046129033112,-3.1219723295741284
36,-2.9090785372714665,-3.116058613121277
37,-2.901510469534183,-3.1102600146459496
38,-2.886374334059617,-3.1043682862094677
39,-7.377033827064338,-3.213923812898054
40,-2.208236263007443,-3.1887816241507885
41,-3.6284666420563285,-3.199505648977753
42,-3.0212144816874256,-3.195260621185126
43,-2.116334469123158,-3.17016931532322
44,-2.1548628461241255,-3.147094168295968
45,-11.277498196142242,-3.327769813359218
46,-4.031899117476451,-3.3430769721443756
47,-2.9090785372714665,-3.3338429628917603
48,-2.9128625711401086,-3.3250725380636013
49,-6.379798750173447,-3.3874138893311487
50,-0.7095224532220693,-3.3338560606089676
51,-7.1311476157803035,-3.4083127577691896
52,-2.6671355181451157,-3.39405934931488
53,-3.138869262522027,-3.389244442016902
54,-1.5566205600430538,-3.35530696272109
55,-2.843000409691461,-3.345992298120551
56,-2.7558788295974854,-3.335454557611211
57,-2.7401404209711195,-3.3250104499508586
58,-2.1063858255172025,-3.303999680564071
59,-6.069680261644475,-3.3508756226162815
60,-3.3666608242091405,-3.3511387093094958
61,-5.449462978219082,-3.3855374678162105
62,-2.763318816757053,-3.375501683121708
63,-6.389230091662662,-3.423338641987437
64,-9.008210723047034,-3.5106022682539932
65,-1.9348390311510424,-3.486359756913948
66,-2.2303771328181456,-3.4673297171549207
67,-3.836262717303118,-3.4728361798436995
68,-2.608555991902035,-3.460126177079852
69,-4.30991406331415,-3.4724419435470155
70,-2.0590271828293045,-3.4522503041081913
71,-8.090028451515805,-3.517571123085763
72,-6.09273824722504,-3.553337333143253
73,-5.495518216505341,-3.579942550723556
74,-2.2399230743641643,-3.5618341794214015
75,-2.7526968490821457,-3.551045681683545
76,-1.9877602302229518,-3.5304761362695896
77,-6.40092563828913,-3.5677547012308826
78,-1.9348390311510424,-3.5468198849478076
79,-5.22204558233412,-3.5680252735223177
80,-6.847255545054927,-3.6090156519164758
81,-4.925523999845096,-3.625268841397076
82,-2.8788062663223335,-3.616165639262018
83,-2.563473489530116,-3.603482601313441
84,-8.097397790551769,-3.6569815916615163
85,-8.959619164106794,-3.719365563102049
86,-7.888014417563519,-3.7678382242004376
87,-4.025343090018875,-3.7707980502443283
88,-2.8744913105484793,-3.760612746384148
89,-3.307366814163335,-3.755520095460319
90,-2.909078537271467,-3.7461151892582203
91,-2.8750222324536914,-3.736542739183445
92,-3.764069379252158,-3.7368419417928878
93,-6.689818577969379,-3.7685943787410223
94,-6.223294129846406,-3.794708205880441
95,-4.639582296250953,-3.803601617358025
96,-1.9234869295451174,-3.784017089359974
97,-4.7620802002179605,-3.7941002142141804
98,-3.9554813173627426,-3.795746960164676
99,-10.633720064131001,-3.864817395558275
100,-10.929973339513072,-3.935468954997823
101,-1.9258598786236658,-3.9020045574103626
102,-2.6723129613765138,-3.8898321019593567
103,-0.21636091555137826,-3.8602233592723234
104,-2.6331933015815077,-3.8610061011848047
105,-7.931022069728831,-3.91235561414759
106,-8.916807414424003,-3.9735948003624806
107,-9.276149801040615,-4.047007908061376
108,-1.7412895168555993,-4.036089995862054
109,-2.4403769501852413,-4.048392560222639
110,-6.5366543440068705,-4.060341384301862
111,-3.3622946885281704,-4.064835705475741
112,-3.431894930675803,-4.079919785487049
113,-5.482900960736982,-4.074190462240445
114,-2.1063858255172025,-4.0738441550341795
115,-4.973207649680846,-4.075512216628167
116,-2.876454661155934,-4.0851175746216475
117,-6.765216405507228,-4.132147647043273
118,-3.119190463811077,-4.107104096970466
119,-2.436461650204547,-4.090058548011075
120,-2.5951110541862215,-4.0872594362284
121,-7.956526742085442,-4.138167657520221
122,-8.728901558834188,-4.197125865740685
123,-1.9499475290810717,-4.197390471736044
124,-3.647772127016249,-4.203777104758706
125,-6.305603121211412,-4.220232842113906
126,-2.6699622681596664,-4.204226668968045
127,-3.479406676727452,-4.198029099058329
128,-2.679229345441299,-4.194609247695867
129,-2.8392163758228195,-4.201741574980154
130,-8.984115603743357,-4.272234340706078
131,-4.655891404696379,-4.318469773386095
132,-7.554716142863987,-4.355435569363075
133,-8.633986855354607,-4.4196424129702
134,-1.2992536025798693,-4.399672433745872
135,-5.869803540226534,-4.429713423019104
136,-7.748814681300926,-4.478110784459399
137,-6.103522983231225,-4.510130909596369
138,-9.176243550632385,-4.573029601762096
139,-3.6803147855531515,-4.536062411346984
140,-3.8602988922434482,-4.552583037639344
141,-4.1286963267334045,-4.557585334486116
142,-1.8671727668639204,-4.5460449173378805
143,-5.305620146004659,-4.577937774106696
144,-9.302521373389274,-4.649414359379347
145,-2.268867909947815,-4.559328056517403
146,-7.23882658589338,-4.591397331201572
147,-11.659020268654167,-4.678896748515399
148,-2.5549191103334046,-4.675317313907332
149,-2.7847390591676877,-4.639366716997274
150,-1.847995123830577,-4.650751443703359
151,-0.5833759621587801,-4.585273727167145
152,-2.595111054186221,-4.584553482527555
153,-1.373029628797287,-4.566895086190307
154,-11.747325542557554,-4.668802136015453
155,-3.05412051634229,-4.670913337081961
156,-4.52246352085976,-4.688579183994584
