epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.7321100428624943,0.7497612883066452,0.38333333333333336,0.4931506849315068,0.24777777777777776,0.05852316223312616,9.513771327896585e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
1,0.7294219583198785,0.7478426349051941,0.38333333333333336,0.463768115942029,0.2577777777777778,0.05530736001558081,8.495108619367863e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
2,0.7268938039925633,0.7460309470178426,0.36666666666666664,0.4411764705882353,0.26555555555555554,0.052191676536245124,7.560506643903794e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
3,0.7245262251251123,0.7443509038793452,0.35,0.417910447761194,0.26666666666666666,0.049277584159036845,6.734613164616988e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
4,0.7223123956486298,0.7428012656121241,0.3333333333333333,0.3939393939393939,0.27222222222222225,0.046594877166708966,6.0164995293908815e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
5,0.7202515480619532,0.7413639818352386,0.3333333333333333,0.3939393939393939,0.27555555555555555,0.04412969623525183,5.392845032604736e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
6,0.7183457974333407,0.7400218576737048,0.3333333333333333,0.3939393939393939,0.2833333333333333,0.0418981576481318,4.858488605995294e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
7,0.7165942113308925,0.7387612496834952,0.35,0.4,0.28444444444444444,0.039945667772831164,4.4145961012787996e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
8,0.714991336317713,0.7375736456379385,0.35,0.4,0.2866666666666666,0.038325661291327986,4.063090210016918e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
9,0.7135273397551145,0.7364545940057065,0.35,0.38095238095238093,0.29,0.03708441225618575,3.8041104915645355e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
10,0.6777780996937904,0.735398749342257,0.35,0.38095238095238093,0.29333333333333333,0.04719628060435818,4.124902058882546e-05,0.1111111111111111,3,15,1.0,add_layer,committed,1,0
11,0.6754766322360718,0.6731776065678245,0.6,0.7073170731707317,0.7544444444444444,0.0473495803647003,4.150850544617527e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
12,0.6731748229288973,0.6708325800295553,0.65,0.7407407407407407,0.7788888888888889,0.04740902473051093,4.159554342748197e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
13,0.6708872886972446,0.6685170738068975,0.6833333333333333,0.759493670886076,0.7966666666666666,0.04725053052072198,4.1291792167517836e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
14,0.66862944064981,0.6662468661907683,0.6833333333333333,0.759493670886076,0.8044444444444444,0.04687534200468542,4.060399768261854e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
15,0.6868842742585684,0.6640310117999745,0.6833333333333333,0.759493670886076,0.8111111111111111,0.041618133944881966,2.361596603593465e-05,0.09722222222222222,4,20,1.0,add_layer,committed,2,0
16,0.6846858771546682,0.6889133778101726,0.5833333333333334,0.6153846153846154,0.5755555555555555,0.04044248890386388,2.236504581923625e-05,0.08333333333333333,4,20,1.0,keep,none,2,0
17,0.6825007857691688,0.6873494712608277,0.6,0.625,0.6011111111111112,0.04013536953787161,2.2082316118057803e-05,0.08333333333333333,4,20,1.0,keep,none,2,0
18,0.6802948926837176,0.6856727363767027,0.6166666666666667,0.6349206349206349,0.6255555555555555,0.04007837050149861,2.206923346465494e-05,0.08333333333333333,4,20,1.0,keep,none,2,0
19,0.6780743133797289,0.6839224597256202,0.6166666666666667,0.6349206349206349,0.6377777777777778,0.04007264779240529,2.210505380587713e-05,0.08333333333333333,4,20,1.0,keep,none,2,0
20,0.7078715549582136,0.6821375887345201,0.6,0.625,0.6611111111111112,0.06287629167345299,4.38599603615487e-05,0.06666666666666667,5,25,1.0,add_layer,committed,3,0
21,0.7035769942310771,0.7020145687257846,0.4666666666666667,0.1111111111111111,0.4455555555555556,0.06241884730136843,4.3252553610733284e-05,0.06666666666666667,5,25,1.0,keep,none,3,0
22,0.6993238359138036,0.6986935872611985,0.48333333333333334,0.11428571428571428,0.4711111111111111,0.06200789654048986,4.2703054985885475e-05,0.06666666666666667,5,25,1.0,keep,none,3,0
23,0.6951119729623437,0.6954579444024309,0.5,0.11764705882352941,0.5244444444444445,0.06144366046427783,4.1939277019810485e-05,0.06666666666666667,5,25,1.0,keep,none,3,0
24,0.6909601199321829,0.6923130162946235,0.5,0.0625,0.5611111111111111,0.06069815058933242,4.093240720774278e-05,0.06666666666666667,5,25,1.0,keep,none,3,0
25,0.7013885013245058,0.6892606950411679,0.5,0.0625,0.6055555555555555,0.045987417114263976,1.9364571947683282e-05,0.05555555555555555,6,30,1.0,add_layer,committed,4,0
26,0.6977706065681811,0.6956034000605572,0.4166666666666667,0.5783132530120482,0.48,0.045169557394886525,1.8680334105560107e-05,0.05555555555555555,6,30,1.0,keep,none,4,0
27,0.6942931696921456,0.6931930664172002,0.4666666666666667,0.6363636363636364,0.5422222222222223,0.04380121110222952,1.75710639645308e-05,0.05555555555555555,6,30,1.0,keep,none,4,0
28,0.6910098821318055,0.691015915636953,0.48333333333333334,0.651685393258427,0.5744444444444444,0.042157807415812924,1.628788216313844e-05,0.05555555555555555,6,30,1.0,keep,none,4,0
29,0.6879196933138648,0.6891066755431905,0.48333333333333334,0.651685393258427,0.611111111111111,0.040613690896710256,1.5133535505426732e-05,0.05555555555555555,6,30,1.0,keep,none,4,0
30,0.6945170610772435,0.6874051597426756,0.48333333333333334,0.651685393258427,0.6422222222222222,0.04961593466295029,1.9516572483504776e-05,0.047619047619047616,7,35,1.0,add_layer,committed,5,0
31,0.6903125352610382,0.696413714812611,0.48333333333333334,0.16216216216216217,0.4855555555555555,0.04607675687136597,1.6833506721175473e-05,0.047619047619047616,7,35,1.0,keep,none,5,0
32,0.6865021213925561,0.6928736166009063,0.5166666666666667,0.21621621621621623,0.5388888888888889,0.042473474176251184,1.4305817847711742e-05,0.047619047619047616,7,35,1.0,keep,none,5,0
33,0.6830893298362979,0.689738619169448,0.5166666666666667,0.2926829268292683,0.5811111111111111,0.038997594078817324,1.206200731543718e-05,0.047619047619047616,7,35,1.0,keep,none,5,0
