episode,return,return_ma100
1,-3.837549542076002,-3.837549542076002
2,-4.711786944580566,-4.274668243328284
3,-3.8811818749939424,-4.14350612055017
4,-2.927137764741319,-3.8394140315979572
5,-3.7959239663382904,-3.830716018546024
6,-4.988735535715119,-4.02371927140754
7,-3.864672813396524,-4.000998348834537
8,-4.0465341402536,-4.00669032276192
9,-3.7612099832524684,-3.9794147294830924
10,-4.837549542076002,-4.065228210742383
11,-2.7959239663382904,-3.9498369157965567
12,-3.926641813308828,-3.947903990589246
13,-4.85859164722969,-4.017956887253896
14,-6.212814189084237,-4.174732408813205
15,-9.812528410065289,-4.550585475563344
16,-3.8130382197649366,-4.504488772075944
17,-2.9266809998027408,-4.41167655017752
18,-5.031783884413128,-4.446126957635054
19,-4.826234889795165,-4.4661326382750595
20,-4.01592396633829,-4.443622204678221
21,-4.826234889795166,-4.461841856350457
22,-3.837549542076002,-4.433464932974346
23,-4.826234889795166,-4.450541887618729
24,-3.837549542076002,-4.425000539887782
25,-2.573953925240125,-4.350958675301875
26,-3.837549542076002,-4.331212170177803
27,-3.837549542076002,-4.312928369136996
28,-2.7959239663382904,-4.258749640465614
29,-4.837549542076002,-4.278708257762523
30,-7.00403724844387,-4.369552557451901
31,-1.9697682106819374,-4.2921401591690005
32,-5.430193392911723,-4.32770432272346
33,-6.12210570584697,-4.382080122212051
34,-2.550926832693305,-4.328222672520323
35,-3.920745119298432,-4.316580456713983
36,-3.923368223225129,-4.305657894672627
37,-3.662895944879385,-4.28828595008362
38,-5.212814189084236,-4.312615640583636
39,-4.145611989103804,-4.308333495673897
40,-6.736867634360238,-4.369046849141055
41,-3.611581928803869,-4.35057209498649
42,-3.711786944580566,-4.33536292473873
43,-3.6848459666563333,-4.320234623387976
44,-10.935016293947875,-4.470570570446156
45,-2.9233682232251295,-4.436188296063467
46,-2.7959239663382904,-4.40053037585205
47,-6.400545095150374,-4.443083880517972
48,-5.688073713486838,-4.469021168704823
49,-2.881181874993942,-4.436616285159703
50,-5.914468897924364,-4.466173337414996
51,-3.819456230622039,-4.45349260983082
52,-6.238796159760278,-4.487825370406387
53,-3.185935777785989,-4.463261415828644
54,-3.7612099832524684,-4.450260463373529
55,-4.711786944580566,-4.455015490304566
56,-3.711786944580566,-4.441743551988067
57,-6.675232984311081,-4.48092757711654
58,-4.761209983252469,-4.4857600323947455
59,-4.722089969980208,-4.489765624557211
60,-3.837549542076002,-4.478895356515858
61,-5.542951632047046,-4.496338902016369
62,-3.7959239663382904,-4.485041886924787
63,-5.711786944580568,-4.504514030697101
64,-2.9442872077100954,-4.480135486587929
65,-3.7404839390775706,-4.468756232010847
66,-7.9518083197810645,-4.521529748492213
67,-3.098528658799556,-4.500290926257994
68,-3.560091984813884,-4.486464471236758
69,-5.982404814190599,-4.508144766062176
70,-4.828609654302957,-4.512722835894187
71,-3.442783114649954,-4.497653262355536
72,-4.712857724903434,-4.500642213224257
73,-5.539445490695128,-4.514872395107419
74,-2.6793396150994093,-4.490067898080284
75,-5.345440377113953,-4.5014728644674
76,-0.3509733388833922,-4.446861028604452
77,-3.2079725862734656,-4.430771568314439
78,-2.6634349667145734,-4.408113406755467
79,-2.031461474649131,-4.378029205083235
80,-4.826234889795165,-4.383631776142133
81,-2.5404238780399533,-4.3608761230791435
82,-4.612368713981944,-4.363943105895031
83,-3.8130382197649366,-4.357305697628404
84,-2.7959239663382904,-4.33871781987495
85,-2.7959239663382904,-4.320567303950989
86,-5.430193392911723,-4.333469932892394
87,-2.9437439755740558,-4.317496071314022
88,-5.1628897870257,-4.327102818083473
89,-7.133305645325795,-4.358633186928892
90,-6.800611696148775,-4.38576628147578
91,-6.308059863999558,-4.4068903867782385
92,-5.998246281617942,-4.424187733461279
93,-3.01592396633829,-4.4090451123094185
94,-7.672752848040412,-4.443765407370387
95,-3.662895944879385,-4.43554572881785
96,-2.0689143319276035,-4.410893318433577
97,-3.8130382197649366,-4.404729863808127
98,-2.1432427516531263,-4.381653464704504
99,-3.350689561937876,-4.371239687908882
100,-3.3535117680790827,-4.361062408710584
101,-2.439260381165202,-4.347079517101476
102,-1.0073062101386687,-4.310034709757057
103,-4.2333669866063435,-4.313556560873181
104,-5.432814189084237,-4.338613325116611
105,-4.251907993613622,-4.343173165389363
106,-3.6049929633226023,-4.329335739665438
107,-1.9240401570727335,-4.3099294131022
108,-5.208386268275205,-4.321547934382417
109,-3.7612099832524684,-4.321547934382417
110,-2.9437439755740553,-4.302609878717396
111,-1.898778947880939,-4.293638428532823
112,-2.587978394767115,-4.280251794347406
113,-3.837549542076002,-4.270041373295869
114,-4.211492184540925,-4.250028153250437
115,-3.317443296138111,-4.185077302111164
116,-5.978168866315844,-4.2067286085766735
117,-9.015282282076308,-4.267614621399409
118,-5.0833996445608784,-4.268130779000887
119,-3.489600430346333,-4.254764434406399
120,-4.050697617276669,-4.255112170915782
121,-3.0210259465581624,-4.2370600814834125
122,-4.477882571242511,-4.243463411775077
123,-5.533000922626361,-4.250531072103389
124,-3.837549542076002,-4.250531072103389
125,-4.826234889795165,-4.27305388174894
126,-2.279329015275595,-4.257471676480935
127,-2.1607663007310047,-4.240703844067486
128,-2.5602599600147986,-4.238347204004251
129,-2.6832503075401366,-4.216804211658892
130,-5.371305910165381,-4.200476898276107
131,-4.826234889795166,-4.229041565067239
132,-2.435124289537833,-4.199090874033501
133,-6.452188106887358,-4.202391698043904
134,-4.561823017705188,-4.222500659894023
135,-3.763194710937317,-4.220925155810412
136,-5.6420209176056515,-4.238111682754218
137,-4.761209983252469,-4.249094823137948
138,-2.867507754659536,-4.225641758793701
139,-2.9266418133088283,-4.213452057035751
140,-3.466440358668516,-4.180747784278834
141,-2.8212757891294147,-4.17284472288209
142,-1.3534742358372638,-4.149261595794656
143,-2.0935783468152622,-4.133348919596246
144,-2.1733063621349737,-4.0457318202781165
145,-3.0636163094299285,-4.047134301140165
146,-5.369823704942538,-4.072873298526207
147,-8.313173672760444,-4.091999584302308
148,-5.030223699510737,-4.0854210841625465
149,-1.9617064008616105,-4.076226329421223
150,-3.523078384006137,-4.052312424282041
151,-4.069542425091777,-4.0548132862267385
152,-2.171892395176565,-4.014144248580902
153,-4.631016282164196,-4.0285950536246835
154,-4.046926681964947,-4.031452220611809
155,-4.772164971235968,-4.032056000878363
156,-2.3710067066770026,-4.018648198499326
157,-6.102965897976892,-4.012925527635985
158,-2.232212993599186,-3.987635557739452
159,-3.9250572918309508,-3.97966523095796
160,-3.940330128440193,-3.9806930368216014
161,-2.074337050140244,-3.946006891002533
162,-1.9993276657260397,-3.9280409279964115
163,-2.661053826658031,-3.8975335968171856
164,-6.411123145438487,-3.9322019561944694
165,-1.9694651253620898,-3.9144917680573146
166,-5.288269467835169,-3.8878563795378556
167,-3.232944873833336,-3.889200541688193
168,-2.599698881013595,-3.8795966106501907
169,-6.940196142675596,-3.8891745239350404
