epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.678591746957609,0.658591746957609,0.04978827448043721,0.048792508990828466,0.5248941372402186,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
1,0.6496668016953356,0.6296668016953356,0.09152099019573567,0.08969057039182096,0.5457604950978678,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
2,0.6260292889786336,0.6060292889786336,0.12562503393646862,0.12311253325773924,0.5628125169682343,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
3,0.5868330850713245,0.5668330850713245,0.18217705227048853,0.17853351122507874,0.5910885261352443,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
4,0.5611047493554678,0.5411047493554678,0.2192977213165953,0.2149117668902634,0.6096488606582977,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
5,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
6,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
7,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
8,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
9,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
10,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.0695662951225002,0.005126208440619498,0.21110697075758122,3,21,1.0,add_layer,committed,1,0
11,0.5087717557408066,0.48877175574080656,0.2948034111372002,0.2889073429144562,0.6474017055686001,0.0695662951225002,0.005126208440619498,0.21110697075758122,3,21,1.0,keep,none,1,0
12,0.4638697247531618,0.4438697247531618,0.35958775825542955,0.35239600309032093,0.6797938791277147,0.0695662951225002,0.005126208440619498,0.21110697075758122,3,21,1.0,keep,none,1,0
13,0.43851739971514586,0.41851739971514584,0.3961659216344744,0.3882426032017849,0.6980829608172372,0.0695662951225002,0.005126208440619498,0.21110697075758122,3,21,1.0,keep,none,1,0
14,0.4339183958275801,0.41391839582758005,0.40280133338972723,0.3947453067219327,0.7014006666948636,0.0695662951225002,0.005126208440619498,0.21110697075758122,3,21,1.0,keep,none,1,0
15,0.4339183958275801,0.41391839582758005,0.40280133338972723,0.3947453067219327,0.7014006666948636,0.0695662951225002,0.005126208440619498,0.21110697075758122,3,21,1.0,stop_growth,none,1,0
16,0.4339183958275801,0.41391839582758005,0.40280133338972723,0.3947453067219327,0.7014006666948636,0.0695662951225002,0.005126208440619498,0.21110697075758122,3,21,1.0,keep,none,1,0
17,0.4339183958275801,0.41391839582758005,0.40280133338972723,0.3947453067219327,0.7014006666948636,0.0695662951225002,0.005126208440619498,0.21110697075758122,3,21,1.0,keep,none,1,0
