episode,return,return_ma100
1,-4.592589283179187,-4.592589283179187
2,-4.527678196415887,-4.5601337397975374
3,-5.588252621991131,-4.902840033862069
4,-4.592589283179187,-4.825277346191348
5,-5.527678196415888,-4.965757516236256
6,-4.592589283179187,-4.903562810726744
7,-4.774432737628925,-4.885115657427057
8,-3.6586601049192757,-4.731808713363583
9,-4.2764470757423085,-4.681212975850109
10,-2.982562471205865,-4.511347925385683
11,-4.5272023557415,-4.512789237236213
12,-6.146719623256141,-4.6489501027378735
13,-4.467771323836497,-4.635013273591614
14,-4.465077860506502,-4.62287502979982
15,-5.527678196415889,-4.6831952409075575
16,-5.465077860506502,-4.732062904632492
17,-3.588252621991131,-4.664779946830059
18,-4.468488481875978,-4.653874865443721
19,-4.648280014615757,-4.653580399610671
20,-3.5276781964158883,-4.597285289450932
21,-3.5297961288705717,-4.546452472280438
22,-3.5297961288705717,-4.500240820307262
23,-4.650803429980696,-4.506787020727846
24,-5.585444367924463,-4.551731076861039
25,-3.0535887582549885,-4.491805384116796
26,-3.588252621991131,-4.4570533548042715
27,-3.353326139885274,-4.416174569066531
28,-2.1340615256787974,-4.334670531802683
29,-4.4876244742240905,-4.339944805679283
30,-3.4876244742240905,-4.3115341279641095
31,-3.528045175745782,-4.286260290795777
32,-2.7916214907230823,-4.2395528282935055
33,-3.588252621991131,-4.219816458405555
34,-4.755430415371555,-4.235569810081024
35,-4.527678196415887,-4.243915763976307
36,-4.373872659238759,-4.247525677733597
37,-5.592589283179186,-4.283878748151046
38,-4.527678196415888,-4.290294523105383
39,-4.7149848241289565,-4.301184018003424
40,-4.638650948775157,-4.309620691272717
41,-4.475993039164269,-4.3136785534164135
42,-3.5276781964158883,-4.294964259202115
43,-2.9022492080470106,-4.2625755370822285
44,-3.598507267452464,-4.247483076408826
45,-4.528045175745782,-4.253717789727424
46,-3.5877342889340644,-4.2392398875362645
47,-4.588252621991132,-4.246665690397006
48,-3.774432737628925,-4.236827503881004
49,-5.201085083923593,-4.256506230004323
50,-3.598507267452464,-4.2433462507532855
51,-3.585444367924463,-4.230446213835073
52,-3.9958084146414508,-4.225933948465966
53,-4.648280014615756,-4.233902742166904
54,-1.3885067036680807,-4.181210222935444
55,-4.528045175745782,-4.187516312986542
56,-3.585444367924463,-4.176765028253291
57,-1.1531349084111115,-4.123718885799919
58,-3.7497961288705715,-4.117271941714931
59,-4.126596972895146,-4.117429993090866
60,-3.6495631972075757,-4.109632213159478
61,-3.9217280874752563,-4.106551817656458
62,-4.592589283179187,-4.114391131616502
63,-6.648280014615756,-4.154611590076807
64,-4.467771323836497,-4.159504710916803
65,-4.441675928028481,-4.163845806564675
66,-4.592589283179187,-4.170341919846712
67,-2.508654639234077,-4.145540617151002
68,-4.527678196415888,-4.151160287434309
69,-4.4876244742240905,-4.15603657999648
70,-4.0855703693149765,-4.155029919843887
71,-5.588252621991131,-4.175216155085397
72,-5.527678196415889,-4.1940003501038765
73,-3.6924303957087115,-4.187129528810792
74,-3.08224547143032,-4.172198663170516
75,-3.698602673348263,-4.1658840499728855
76,-5.467771323836498,-4.183014145681617
77,-3.526017802374939,-4.174481725638673
78,-3.6482800146157572,-4.167735549856328
79,-5.598507267452463,-4.1858465842562795
80,-2.659091681999653,-4.166762147978071
81,-3.576797544883929,-4.159478634359624
82,-3.4876244742240896,-4.151285290943338
