benchmark_mode,objective_type,budget_normalization,experiment_group,dataset_name,target_mode,batch_id,fixed_batch_seed,batch_size,batch_class_counts,ansatz_type,gate_set,encoding_type,feature_map,entanglement_topology,entangler_type,loss_type,readout_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,seed,hilbert_dim,n_params,n_entangling_gates,objective_value,loss_value,mean_abs_grad,spatial_grad_variance,log10_spatial_grad_variance,grad_norm,normalized_grad_norm,max_abs_grad,min_abs_grad,near_zero_ratio,target_grad,batch_accuracy,mean_pred_probability,std_pred_probability
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,10,0,256,96,28,0.5734748894309865,0.5734748894309865,0.015811560431576218,0.001794254928135358,-2.746115852252368,0.4216141371648174,0.04303081268323334,0.2203874355256015,3.844050282129024e-19,0.6979166666666666,-0.16231927367381163,0.625,0.4999781323354506,0.23028363270308566
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,11,1,256,96,28,0.7472405615135644,0.7472405615135644,0.029960789966805724,0.004457431790051355,-2.350915293902683,0.6603543578911227,0.0673971344273532,0.22005351863126346,3.346881674411998e-20,0.6979166666666666,0.20936008215868973,0.3125,0.47784347651601966,0.09813947402386383
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,12,2,256,96,28,0.7607217305941945,0.7607217305941945,0.019008071666401324,0.0030082233156707616,-2.5216899270020674,0.5412566344288872,0.05524177392695431,0.32816299593800585,9.439021312439904e-21,0.6979166666666666,0.2905827161324524,0.3125,0.47002450255959716,0.06216890843123187
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,13,3,256,96,28,0.7735463098961386,0.7735463098961386,0.01759000034871996,0.0026113183776812414,-2.583140174810257,0.5073573315085396,0.05178194081066718,0.336257374947134,4.951333151120207e-20,0.6979166666666666,-0.031011402969022047,0.4375,0.4446595466402888,0.05483418432836184
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,14,4,256,96,28,1.0508575711002668,1.0508575711002668,0.030932574077725372,0.00754045766443314,-2.1226022940366054,0.8571778093064055,0.08748534381822481,0.5470776810488964,2.3488613620118567e-20,0.6979166666666666,-0.04834962512471198,0.25,0.3637041299467097,0.15470937646023938
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,15,0,256,192,56,0.5651744283393545,0.5651744283393545,0.009726945284340949,0.0005414850284121403,-3.2664135467355773,0.3253824667876465,0.02348245684867902,0.1385065951974137,9.120599918318162e-20,0.4427083333333333,-0.08639732810243586,0.6875,0.5187738283850823,0.166126278427009
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,16,1,256,192,56,0.669889481842256,0.669889481842256,0.009818998029584152,0.00034455249430752474,-3.4627446017641725,0.2573659639866672,0.018573788573493732,0.08398973258358515,1.1418321603631328e-19,0.4427083333333333,-0.050967165672219615,0.5,0.5172141949325799,0.030313029764470974
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,2,256,192,56,0.5995439907468454,0.5995439907468454,0.011105294944977176,0.0003672734104429201,-3.4350105122098826,0.26562955251326065,0.01917016170603136,0.0704685200578896,9.317362419797304e-20,0.4427083333333333,-0.06030553288285917,0.8125,0.5573980791511354,0.08305108286309594
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,3,256,192,56,0.6683398162458964,0.6683398162458964,0.010827273154432255,0.00040136507367606063,-3.396460422007241,0.2784342652849061,0.02009426225173203,0.07463840357245875,1.0998153298350254e-19,0.4427083333333333,-0.02131238031074653,0.8125,0.5112373769507308,0.013582266620480564
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,19,4,256,192,56,0.9100520188482675,0.9100520188482675,0.020178850687754112,0.0017654502966993595,-2.753144504763617,0.5850995312567127,0.04222592148422336,0.21571808817162208,4.357051470795187e-20,0.4427083333333333,-0.08540870060158845,0.25,0.38857589103432744,0.10845823310788347
