benchmark_mode,objective_type,budget_normalization,experiment_group,dataset_name,target_mode,batch_id,fixed_batch_seed,batch_size,batch_class_counts,ansatz_type,gate_set,encoding_type,feature_map,entanglement_topology,entangler_type,loss_type,readout_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_spatial_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,12,2,0.014921138497766826,0.0017274616977080628,0.20527003005834923,0.17347427095403384,4.777289465707928e-20,0.75
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,12,3,0.006872742870436196,0.000636674061310735,0.12811638357748314,0.11995787480796467,1.900272887876779e-18,0.9166666666666666
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,13,0,0.01572741852468536,0.0012939170295808158,0.17622203517974724,0.12550199002194368,3.0357660829594124e-18,0.5
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,13,1,0.01128450651185453,0.0007686617632553261,0.13617711061180965,0.11347751615646415,1.0842021724855044e-19,0.625
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,13,2,0.021716090264752522,0.002458546370804425,0.24756383788547076,0.18291029129896402,8.673617379884035e-19,0.75
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,13,3,0.021631986093587425,0.0056372737138722295,0.38278609806184094,0.336257374947134,4.951333151120207e-20,0.9166666666666666
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,14,0,0.03881167009812326,0.006580759316934823,0.4034616950904887,0.3111071264622379,1.81603863891322e-18,0.5
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,14,1,0.024991622637224865,0.004853601811710441,0.34780584152126215,0.3259033777081642,1.7164903745371358e-18,0.625
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,14,2,0.034521318751851625,0.006042850761057949,0.3844261246596444,0.27701456298578037,2.303929616531697e-18,0.75
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,4,4,28,28,7,14,3,0.025405684823701744,0.011988722372175907,0.5506542550865218,0.5470776810488964,2.3488613620118567e-20,0.9166666666666666
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,15,0,0.02630612006099518,0.0014917894906087189,0.194221548071454,0.09190028229853449,0.0001069788791622774,0.0
