benchmark_mode,objective_type,budget_normalization,experiment_group,dataset_name,target_mode,batch_id,fixed_batch_seed,batch_size,batch_class_counts,ansatz_type,gate_set,encoding_type,feature_map,entanglement_topology,entangler_type,loss_type,readout_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_spatial_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,15,0,0.006974222330541051,6.481640018455285e-05,0.04024284316294205,0.019932452371214566,0.0003517993236745392,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,15,1,0.007425050510092784,0.00010174094879508674,0.05229034366309412,0.02482961662174199,6.827620975256724e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,15,2,0.011402570428269523,0.00018422705005310147,0.0670505749220264,0.027429904657288458,0.0009201272430264204,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,15,3,0.008556737243038173,0.00010761462999953188,0.051008260639631646,0.02051653080681954,0.0010679374862902751,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,15,4,0.006978531846709535,7.744899174545022e-05,0.04317412767577037,0.018216368584709895,0.0009253959174809379,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,15,5,0.008898055432166995,0.00010617864507896579,0.05130182587284147,0.022652283936374584,0.0014863612378541384,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,15,6,0.010566570729106614,0.00015659908810824083,0.06319645737139777,0.02851451878151846,0.0006336543667366029,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,15,7,0.008289864181860044,0.00015369180055265695,0.0688320275361402,0.03939847773725237,9.305046412129195e-19,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,16,0,0.006489820872857575,6.248282861956156e-05,0.03876669147912347,0.017009066932322882,0.0006543521901942362,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,16,1,0.010341632860032562,0.00014042127485104647,0.05986575549189457,0.025479799818507346,0.0017125315031145255,0.0
