epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.678591746957609,0.658591746957609,0.04978827448043721,0.048792508990828466,0.5248941372402186,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
1,0.6496668016953356,0.6296668016953356,0.09152099019573567,0.08969057039182096,0.5457604950978678,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
2,0.6260292889786336,0.6060292889786336,0.12562503393646862,0.12311253325773924,0.5628125169682343,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
3,0.5868330850713245,0.5668330850713245,0.18217705227048853,0.17853351122507874,0.5910885261352443,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
4,0.5611047493554678,0.5411047493554678,0.2192977213165953,0.2149117668902634,0.6096488606582977,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
5,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
6,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
7,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
8,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
9,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
10,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,stop_growth,none,0,0
11,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
12,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
13,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
14,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,keep,none,0,0
15,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05888686929012941,0.006647869871181237,0.15660730632427494,2,14,1.0,propose_reduce_entanglement,in_progress,0,0
16,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.055512951903465856,0.006084799795861529,0.15721501052693482,2,13,0.9045084971874737,keep,in_progress,0,0
17,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.04667992150994644,0.004691913391492947,0.15880600078460455,2,9,0.6545084971874737,keep,in_progress,0,0
