episode,return,return_ma100
1,-3.95404502858718,-3.95404502858718
2,-3.896068889670731,-3.9250569591289555
3,-1.0233588722141467,-2.9578242634906857
4,-0.5602797824806789,-2.358438143238184
5,-0.37263645668031753,-1.961277805926611
6,-0.36945447616497806,-1.6959739176330053
7,-1.0121871755914635,-1.5982900973413565
8,-0.33818058853158445,-1.440776408740135
9,-3.37721585119201,-1.6559363467903434
10,-5.500530300671738,-2.040395742178483
11,-1.6517959011495287,-2.0050684839031234
12,-6.273186341724506,-2.360744972054905
13,-0.9892840934997563,-2.255247981396817
14,-1.955829842035283,-2.2338609714424216
15,-7.886132361578744,-2.6106790641181763
16,-9.571908181726007,-3.045755883968666
17,-1.4419958471488998,-2.9514170582733854
18,-0.2674626921742114,-2.802308482378987
19,-1.0046191078541802,-2.7076932521408392
20,-2.4157013239088143,-2.693093655729238
21,-7.715048482334403,-2.9322343617580553
22,-0.31008868141353035,-2.813045921742395
23,-1.93517579897931,-2.7748776555353047
24,-1.2683777405567978,-2.712106825744533
25,-1.2598946244369282,-2.654018337692229
26,-7.768087664367335,-2.850713311795118
27,-1.4636650510821776,-2.7993411539909347
28,-3.9892840934997555,-2.84183911611625
29,-0.3413625690469239,-2.755615786906963
30,-0.26367865830556964,-2.672551215953583
31,-1.276634429949057,-2.6275216422115015
32,-0.27663442994905707,-2.5540564168283
33,-0.25611059056828617,-2.4844216948204205
34,-0.24854252283100275,-2.418660542703085
35,-9.078437471580107,-2.608939883528143
36,-2.5842400810726347,-2.6082537779043786
37,-5.13518601552556,-2.6765492437860323
38,-1.408558195654721,-2.6431810583088926
39,-0.9892840934997563,-2.600773443826607
40,-9.903206327160014,-2.783334265909942
41,-4.925159813326437,-2.8355739134079054
42,-6.594710384519709,-2.925077162720091
43,-1.106827321839104,-2.882792282699603
44,-2.2485425228310034,-2.8683775154298625
45,-1.3806312947758324,-2.8353164883042172
46,-1.1705792038124958,-2.7991265473370057
47,-0.37263645668031753,-2.7474990985996293
48,0.32268898860381134,-2.683536846782891
49,-8.883275599021035,-2.8100621274408124
50,-6.186310508611629,-2.8775870950642286
51,-1.0084031417228219,-2.8409364293124364
52,-3.7783620283547044,-2.858963844678634
53,-0.738737536201478,-2.818959574707367
54,-0.29555459929226563,-2.772229852940421
55,-4.154288336314445,-2.7973581890017662
56,-1.3317469942014837,-2.77118656052319
57,-1.607345637978764,-2.750768298724165
58,-2.8615053112300006,-2.7526775575604727
59,-3.427638943561852,-2.7641175810520213
60,-5.323905554568463,-2.806780713943962
61,-0.2639032488467294,-2.7650941981226955
62,-4.726779295399417,-2.7967342803368362
63,-9.049376265281584,-2.89598256581215
64,-0.8639013572534817,-2.8642312969284207
65,-0.26367865830556964,-2.8242227947957614
66,-5.077227794760455,-2.858359234189166
67,-2.1971174833474314,-2.8484899543258564
68,-9.688221542189103,-2.9490742423826686
69,-0.4121422826811667,-2.9123071125319226
70,-9.705929627826011,-3.0093588627504095
71,-0.8345609856997982,-2.978727906735612
72,-0.175397856274756,-2.939792767145878
73,-0.3413625690469239,-2.904197832925344
74,-9.181484717186954,-2.989026034064015
75,-7.941617973494507,-3.0550605932564214
76,-8.454876341745235,-3.1261108004733793
77,-1.9932670062482551,-3.1113985434055205
78,-0.5829420119105123,-3.0789824340273797
79,-1.0008350739855383,-3.05267677124204
80,-2.023988097623619,-3.0398181628218097
81,-0.9078184287789469,-3.01349717845091
82,-4.532181323549901,-3.032017716805776
83,-0.2598946244369279,-2.9986186434037414
84,-5.849785256075292,-3.0325611030784025
85,-9.393003722887629,-3.1073898397820403
86,-3.8410283140954373,-3.1159205197159174
87,-7.650785097803446,-3.1680453999238205
88,-7.062703616400114,-3.212302879656505
89,-7.3616292932372005,-3.258924524752918
90,-11.024681412275925,-3.3452107123920625
91,-1.8681022411877173,-3.328978751170036
92,-6.220801661886217,-3.360411608895212
93,-9.57378753331384,-3.4272221027061653
94,-1.4857034405950837,-3.4065676488539194
95,0.1091763610330532,-3.3695598171708987
96,-3.356494812039518,-3.369423723367447
97,-0.8673994941837939,-3.3436296591490584
98,-3.412698290731878,-3.3443344411039853
99,-8.805100134472076,-3.399493690531946
100,-1.2561105905682866,-3.3780598595323097
101,-0.27124672604285316,-3.341231876506866
102,-5.333670925351566,-3.3556078968636744
103,-4.782495438417177,-3.3931992625257044
104,-4.25786692711258,-3.430175133972024
105,-1.830776951831157,-3.444756538923532
106,-2.0602758829301653,-3.4616647529911844
107,-0.894359617547978,-3.4604864774107496
108,-0.738802825817525,-3.4644926997836087
109,-9.855922265755085,-3.5292797639292393
110,-6.249599526346671,-3.5367704561859887
111,-4.493759313567443,-3.5651900903101676
112,-2.738166828078975,-3.5298398951737124
113,-6.615470844186271,-3.586101762680577
