episode,return,return_ma100
1,-5.415740046919865,-5.415740046919865
2,-5.188188667169996,-5.30196435704493
3,-3.3707206311194446,-4.658216448403102
4,-2.7000451837116937,-4.16867363223025
5,-2.9395111830004437,-3.9228411423842884
6,-2.9841379559879773,-3.7663906113182364
7,-2.0871238339618707,-3.5264953574101843
8,-4.002287496635458,-3.5859693748133434
9,-1.3609523799020211,-3.3387452642676414
10,-8.970770858283647,-3.901947823669242
11,-2.624019304765261,-3.7857725037688796
12,-10.635454510615215,-4.356579337672741
13,-4.032514445281036,-4.331651269027225
14,-4.627042983602807,-4.352750677211196
15,-2.898893797306493,-4.255826885217549
16,-9.444238841915398,-4.5801026325111645
17,-7.6080183723498,-4.758215323089908
18,-4.032514445281036,-4.717898607656081
19,-4.061363340082295,-4.68334411988904
20,-4.061363340082296,-4.652245080898703
21,-2.5951722487320357,-4.554289231747909
22,-8.452456784719704,-4.731478665973899
23,-3.0613633400822953,-4.6588649561525255
24,-3.9395111830004437,-4.628891882271189
25,-2.8700314529753284,-4.558537465099354
26,-4.032514445281036,-4.538305810490957
27,-4.032514445281036,-4.519572796964664
28,-2.0871238339618707,-4.4326996197145645
29,-4.061363340082295,-4.419894920416899
30,-5.032514445281036,-4.440315571245704
31,-4.032514445281036,-4.427160696214586
32,-9.379639226785882,-4.581925650294939
33,-2.176134148675607,-4.509022877518596
34,-2.9395111830004437,-4.462860768856297
35,-3.0613633400822953,-4.42281798517704
36,-5.815070727176508,-4.461491672454803
37,-10.081827527843501,-4.613392641519362
38,-3.032514445281036,-4.571790583723617
39,-11.083868415848753,-4.738766938393492
40,-2.2899700330422945,-4.677547015759712
41,-3.032514445281036,-4.637424270138281
42,-2.24940079322621,-4.580566568307042
43,-5.69643922092655,-4.606517095112146
44,-2.9395111830004437,-4.568630597109607
45,-4.0842832660053014,-4.557867323085067
46,-10.515233300782954,-4.687375279121978
47,-2.241856021979493,-4.635342954501925
48,-5.76392975917403,-4.658855179599261
