episode,return,return_ma100
1,-7.505025791990156,-7.505025791990156
2,-4.098105735049884,-5.801565763520021
3,-4.140068599166625,-5.247733375402222
4,-3.7463807332883765,-4.872395214873761
5,-11.934054032621361,-6.284726978423281
6,-3.9620749887740687,-5.897618313481746
7,-11.132666901613808,-6.6454823975006105
8,-4.138253801093124,-6.332078822949676
9,-4.821982580641906,-6.164290351582146
10,-4.7463968766853055,-6.022501004092462
11,-4.122359013685005,-5.849760823146329
12,-3.7364006650890556,-5.673647476641556
13,-3.7967345068254166,-5.529269555886469
14,-3.816845787404203,-5.40695357242345
15,-4.251259805708979,-5.329907321309151
16,-9.616184035982482,-5.597799615976235
17,-4.746380733288377,-5.5477161522887135
18,-4.756511945667842,-5.503760363031998
19,-4.251259805708979,-5.437839281067629
20,-3.7463807332883765,-5.353266353678666
21,-4.7364006650890556,-5.323891797079161
22,-4.251259805708979,-5.2751357974714255
23,-5.158754556945477,-5.270075743535515
24,-3.7565119456678424,-5.2070105852910284
25,-4.7364006650890556,-5.188186188482949
26,-5.746380733288376,-5.209655209437004
27,-3.7364006650890556,-5.155090226313006
28,-12.305978431951084,-5.410479090800081
29,-4.796734506825415,-5.389315484456127
30,-3.829077888459055,-5.337307564589557
31,-3.371496060513164,-5.273894290264512
32,-5.716289384510269,-5.2877191369596925
33,-7.43033833491127,-5.352646991443073
34,-4.251259805708979,-5.320253250686188
35,-4.715586744280691,-5.302977064788889
36,-4.251259805708979,-5.273762696481113
37,-8.452267228933716,-5.359668224385238
38,-4.138253801093124,-5.327525739561762
39,-4.852983591384846,-5.3153579921726095
40,-4.746380733288377,-5.301133560700504
41,-5.064943871013653,-5.2953728365618
42,-3.7364006650890556,-5.258254451526734
43,-4.781588857526184,-5.247169205154629
44,-2.416723053972856,-5.182840883536861
45,-4.251259805708979,-5.162139081807353
46,-5.968239255267397,-5.179662998621701
47,-4.122359013685005,-5.157167169154963
48,-6.396609511326177,-5.182988884616863
49,-4.138253801093124,-5.161667760463318
50,-4.251259805708979,-5.143459601368232
51,-3.7162893845102687,-5.115475871625918
52,-6.762307716921448,-5.147145714804679
53,-3.4971012899453466,-5.116012801128086
54,-3.4538035640601024,-5.085231148589791
55,-5.519669051770085,-5.093130019556705
56,-8.722403645850674,-5.157938477169098
57,-4.210421962893015,-5.141315380427412
58,-1.7244495514973786,-5.0824039006182735
59,-3.7162893845102687,-5.059249417294409
60,-6.972513338970693,-5.091137149322347
61,-3.7565119456678424,-5.069258047623093
62,-5.095676172301958,-5.069684146408236
63,-3.0160937599530135,-5.037087473607359
64,-1.4877783746621969,-4.981629518936341
65,-4.178925007811229,-4.969280218765186
66,-3.5534350415728717,-4.947828019110757
67,-4.251259805708979,-4.937431478612222
68,-4.938033856056118,-4.937440337104045
69,-3.7162893845102687,-4.919742497211381
70,-3.355241472185807,-4.897392482568159
71,-10.399541022573604,-4.97488753242739
72,-3.7882082091147105,-4.958405875159158
73,-4.675277428831514,-4.954527403291657
74,-3.7463807332883765,-4.938201096940261
75,-4.756511945667842,-4.935778574923296
76,-3.7162893845102687,-4.919732664523124
77,-4.205105513014679,-4.9104517924256115
78,-3.7967345068254166,-4.896173365687147
79,-5.3105978324674386,-4.901419245013481
80,-4.410131818032394,-4.895278152176217
81,-3.7162893845102687,-4.880722735291452
82,-5.307610358365048,-4.885928681914301
83,-5.502005282952791,-4.8933512915653665
84,-4.665897057186848,-4.890643503060861
85,-3.935195520776737,-4.8794029385634
86,-4.158754556945477,-4.871023306219006
87,-5.464240594516758,-4.87784189573967
88,-5.25125980570898,-4.88208528108023
89,-4.888271665393046,-4.88215479101633
90,-3.9610939176131343,-4.871920781311849
91,-5.298986010677997,-4.876613805810378
92,-4.251259805708979,-4.86981647972232
93,-7.185711433253772,-4.894718575996851
94,-4.251259805708979,-4.887873269929959
95,-6.44717978132761,-4.904287022681514
96,-3.4765075374758907,-4.889414319710622
97,-3.094702060785886,-4.8709121314742845
