epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.7333461347852801,0.7357425234285846,0.2807017543859649,0.0,0.087178738317757,0.07951707941688431,0.00013060411153016085,0.16666666666666666,2,14,1.0,keep,none,0,0
1,0.7297532716063335,0.7320975206182664,0.2807017543859649,0.0,0.09287383177570094,0.07785836023651894,0.00012562919025742926,0.16666666666666666,2,14,1.0,keep,none,0,0
2,0.726237860232103,0.7285115099366849,0.2807017543859649,0.0,0.10163551401869159,0.07602938049999859,0.00012009516679101728,0.16666666666666666,2,14,1.0,keep,none,0,0
3,0.7228206783822009,0.7250092374388346,0.26900584795321636,0.0,0.11010514018691589,0.07405640120450327,0.00011413639112780895,0.16666666666666666,2,14,1.0,keep,none,0,0
4,0.719520283527898,0.7216124257098088,0.26900584795321636,0.0,0.11696845794392523,0.07197924610975522,0.00010792144995382547,0.16666666666666666,2,14,1.0,keep,none,0,0
5,0.7163528051232991,0.718339692517057,0.2631578947368421,0.03076923076923077,0.12646028037383178,0.06985222177538598,0.00010164551267296932,0.16666666666666666,2,14,1.0,keep,none,0,0
6,0.7133307082598775,0.7152058099247226,0.25146198830409355,0.04477611940298507,0.14004088785046728,0.0677406401530708,9.551563653517878e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
7,0.7104619178953407,0.7122210963565058,0.22807017543859648,0.05714285714285714,0.15566588785046728,0.06571487919592564,8.973099802670973e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
8,0.7077490944459353,0.709390775524658,0.23391812865497075,0.09655172413793103,0.1742114485981308,0.06384502357453942,8.446873362240007e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
9,0.705189292194763,0.7067146313967333,0.23976608187134502,0.19753086419753085,0.20005841121495324,0.062194841421148776,7.987228547487522e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
10,0.7027742315976547,0.7041872096708272,0.2631578947368421,0.27586206896551724,0.23072429906542052,0.06081572064250986,7.604316999369772e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
11,0.7004910694010398,0.7017984689306114,0.3567251461988304,0.4329896907216495,0.26416471962616817,0.05974200704855544,7.303799382239958e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
12,0.6983233015535211,0.6995345367338199,0.45614035087719296,0.5753424657534246,0.3049065420560747,0.05898854536997551,7.08702376522421e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
13,0.6962516808200234,0.6973784587427575,0.5263157894736842,0.6582278481012658,0.34301985981308414,0.05855035297098833,6.951447692546463e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
14,0.694255329040044,0.695311139650136,0.5847953216374269,0.7193675889328063,0.37850467289719625,0.05840454617307536,6.891225438597545e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
15,0.6923130277949069,0.6933125144574002,0.6198830409356725,0.7509578544061303,0.4142815420560747,0.05851476142353899,6.898055402564958e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
16,0.6904043525979786,0.6913626600889683,0.631578947368421,0.7604562737642585,0.4485981308411215,0.05883725715288811,6.962249173293393e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
17,0.6885104039648664,0.6894425873488564,0.6491228070175439,0.7727272727272727,0.4798481308411215,0.05932695447543242,7.073789433584831e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
18,0.686614184605502,0.6875347161264069,0.6491228070175439,0.7727272727272727,0.5097838785046729,0.059942092125687595,7.223179342510985e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
19,0.6847007832227219,0.6856231615911124,0.6549707602339181,0.7773584905660378,0.5408878504672897,0.06064718734457512,7.402042098067861e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
20,0.6827574498833616,0.6836939047928527,0.6549707602339181,0.7773584905660378,0.5728679906542056,0.0614145847755525,7.603512722470923e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
21,0.680773558820375,0.6817348378678111,0.6666666666666666,0.7832699619771863,0.6064544392523364,0.06222495033777292,7.822459095252372e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
22,0.6787404285030603,0.6797356460847496,0.6666666666666666,0.7832699619771863,0.6393107476635513,0.06306695109965112,8.055541240413733e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
23,0.6766509910598961,0.6776875127557358,0.672514619883041,0.7878787878787878,0.6717289719626169,0.06393624939935755,8.301101423915447e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
24,0.6744993434380613,0.6755826806406002,0.695906432748538,0.8,0.6980140186915887,0.06483386545372585,8.558872376527675e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
25,0.6722802582138011,0.6734139586832075,0.7076023391812866,0.8076923076923077,0.7238609813084111,0.0657639312612607,8.829492276321868e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
26,0.6699887810827703,0.6711743197793913,0.7076023391812866,0.8076923076923077,0.7488317757009345,0.06673090904862754,9.113831356974122e-05,0.1875,2,14,1.0,keep,none,0,0
27,0.6676200772250239,0.6688567710839405,0.7192982456140351,0.813953488372093,0.7736565420560748,0.06773653571189048,9.412183614012567e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
28,0.6651696569021505,0.666454634709074,0.7251461988304093,0.8185328185328186,0.796875,0.06877705144528032,9.723458680329406e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
